datetime,utxo_count
2023-08-14 17:00:00,117077699
2023-08-14 16:00:00,117073057
2023-08-14 15:00:00,117094968
2023-08-14 14:00:00,117099221
2023-08-14 13:00:00,117092668
2023-08-14 12:00:00,117080021
2023-08-14 11:00:00,117065210
2023-08-14 10:00:00,117065115
2023-08-14 09:00:00,117054636
2023-08-14 08:00:00,117044663
2023-08-14 07:00:00,117046790
2023-08-14 06:00:00,117023057
2023-08-14 05:00:00,117014552
2023-08-14 04:00:00,116995019
2023-08-14 03:00:00,116978551
2023-08-14 02:00:00,116928483
2023-08-14 01:00:00,116894254
2023-08-14 00:00:00,116861435
2023-08-13 23:00:00,116850841
2023-08-13 22:00:00,116832817
2023-08-13 21:00:00,116809523
2023-08-13 20:00:00,116786388
2023-08-13 19:00:00,116778100
2023-08-13 18:00:00,116758523
2023-08-13 17:00:00,116762283
2023-08-13 16:00:00,116764185
2023-08-13 15:00:00,116755791
2023-08-13 14:00:00,116721171
2023-08-13 13:00:00,116712503
2023-08-13 12:00:00,116692994
2023-08-13 11:00:00,116683675
2023-08-13 10:00:00,116674085
2023-08-13 09:00:00,116659583
2023-08-13 08:00:00,116640826
2023-08-13 07:00:00,116633732
2023-08-13 06:00:00,116603271
2023-08-13 05:00:00,116597010
2023-08-13 04:00:00,116590281
2023-08-13 03:00:00,116583567
2023-08-13 02:00:00,116550383
2023-08-13 01:00:00,116535079
2023-08-13 00:00:00,116532412
2023-08-12 23:00:00,116530578
2023-08-12 22:00:00,116501773
2023-08-12 21:00:00,116491317
2023-08-12 20:00:00,116485240
2023-08-12 19:00:00,116476002
2023-08-12 18:00:00,116463747
2023-08-12 17:00:00,116456327
2023-08-12 16:00:00,116441434
2023-08-12 15:00:00,116418899
2023-08-12 14:00:00,116400472
2023-08-12 13:00:00,116375077
2023-08-12 12:00:00,116351342
2023-08-12 11:00:00,116347277
2023-08-12 10:00:00,116358404
2023-08-12 09:00:00,116385322
2023-08-12 08:00:00,116382801
2023-08-12 07:00:00,116371919
2023-08-12 06:00:00,116364568
2023-08-12 05:00:00,116356809
2023-08-12 04:00:00,116341552
2023-08-12 03:00:00,116301575
2023-08-12 02:00:00,116290047
2023-08-12 01:00:00,116302185
2023-08-12 00:00:00,116289118
2023-08-11 23:00:00,116292456
2023-08-11 22:00:00,116275614
2023-08-11 21:00:00,116282102
2023-08-11 20:00:00,116259825
2023-08-11 19:00:00,116262849
2023-08-11 18:00:00,116250367
2023-08-11 17:00:00,116248087
2023-08-11 16:00:00,116237866
2023-08-11 15:00:00,116242730
2023-08-11 14:00:00,116232639
2023-08-11 13:00:00,116222335
2023-08-11 12:00:00,116197116
2023-08-11 11:00:00,116182342
2023-08-11 10:00:00,116161133
2023-08-11 09:00:00,116148882
2023-08-11 08:00:00,116139900
2023-08-11 07:00:00,116130519
2023-08-11 06:00:00,116112146
2023-08-11 05:00:00,116104639
2023-08-11 04:00:00,116092418
2023-08-11 03:00:00,116074876
2023-08-11 02:00:00,116028169
2023-08-11 01:00:00,116001976
2023-08-11 00:00:00,116009218
2023-08-10 23:00:00,116006546
2023-08-10 22:00:00,115985070
2023-08-10 21:00:00,115947022
2023-08-10 20:00:00,115929184
2023-08-10 19:00:00,115914020
2023-08-10 18:00:00,115910371
2023-08-10 17:00:00,115889700
2023-08-10 16:00:00,115901679
2023-08-10 15:00:00,115888359
2023-08-10 14:00:00,115883324
2023-08-10 13:00:00,115881378
2023-08-10 12:00:00,115855672
2023-08-10 11:00:00,115856102
2023-08-10 10:00:00,115847778
2023-08-10 09:00:00,115855994
2023-08-10 08:00:00,115858119
2023-08-10 07:00:00,115851358
2023-08-10 06:00:00,115845603
2023-08-10 05:00:00,115823678
2023-08-10 04:00:00,115835487
2023-08-10 03:00:00,115837898
2023-08-10 02:00:00,115794700
2023-08-10 01:00:00,115771051
2023-08-10 00:00:00,115760652
2023-08-09 23:00:00,115755425
2023-08-09 22:00:00,115753494
2023-08-09 21:00:00,115735073
2023-08-09 20:00:00,115731079
2023-08-09 19:00:00,115731036
2023-08-09 18:00:00,115726697
2023-08-09 17:00:00,115746318
2023-08-09 16:00:00,115753850
2023-08-09 15:00:00,115748793
2023-08-09 14:00:00,115738067
2023-08-09 13:00:00,115702589
2023-08-09 12:00:00,115696792
2023-08-09 11:00:00,115686893
2023-08-09 10:00:00,115677228
2023-08-09 09:00:00,115655511
2023-08-09 08:00:00,115639391
2023-08-09 07:00:00,115636210
2023-08-09 06:00:00,115621827
2023-08-09 05:00:00,115608904
2023-08-09 04:00:00,115593824
2023-08-09 03:00:00,115586037
2023-08-09 02:00:00,115533526
2023-08-09 01:00:00,115533310
2023-08-09 00:00:00,115566772
2023-08-08 23:00:00,115562182
2023-08-08 22:00:00,115566039
2023-08-08 21:00:00,115558781
2023-08-08 20:00:00,115558181
2023-08-08 19:00:00,115547856
2023-08-08 18:00:00,115548624
2023-08-08 17:00:00,115541157
2023-08-08 16:00:00,115531353
2023-08-08 15:00:00,115527132
2023-08-08 14:00:00,115526784
2023-08-08 13:00:00,115515578
2023-08-08 12:00:00,115506159
2023-08-08 11:00:00,115499304
2023-08-08 10:00:00,115492036
2023-08-08 09:00:00,115485405
2023-08-08 08:00:00,115472648
2023-08-08 07:00:00,115478911
2023-08-08 06:00:00,115477666
2023-08-08 05:00:00,115478474
2023-08-08 04:00:00,115462076
2023-08-08 03:00:00,115458911
2023-08-08 02:00:00,115439588
2023-08-08 01:00:00,115446741
2023-08-08 00:00:00,115459587
2023-08-07 23:00:00,115462562
2023-08-07 22:00:00,115458493
2023-08-07 21:00:00,115453108
2023-08-07 20:00:00,115458190
2023-08-07 19:00:00,115447051
2023-08-07 18:00:00,115439666
2023-08-07 17:00:00,115456522
2023-08-07 16:00:00,115447784
2023-08-07 15:00:00,115459340
2023-08-07 14:00:00,115450924
2023-08-07 13:00:00,115439621
2023-08-07 12:00:00,115447728
2023-08-07 11:00:00,115445190
2023-08-07 10:00:00,115442255
2023-08-07 09:00:00,115433809
2023-08-07 08:00:00,115408277
2023-08-07 07:00:00,115390004
2023-08-07 06:00:00,115355186
2023-08-07 05:00:00,115328862
2023-08-07 04:00:00,115309472
2023-08-07 03:00:00,115302784
2023-08-07 02:00:00,115270547
2023-08-07 01:00:00,115258687
2023-08-07 00:00:00,115238822
2023-08-06 23:00:00,115230519
2023-08-06 22:00:00,115213368
2023-08-06 21:00:00,115195004
2023-08-06 20:00:00,115183354
2023-08-06 19:00:00,115175955
2023-08-06 18:00:00,115170005
2023-08-06 17:00:00,115165805
2023-08-06 16:00:00,115157235
2023-08-06 15:00:00,115112759
2023-08-06 14:00:00,115087720
2023-08-06 13:00:00,115067159
2023-08-06 12:00:00,115046300
2023-08-06 11:00:00,115021833
2023-08-06 10:00:00,114987816
2023-08-06 09:00:00,114979886
2023-08-06 08:00:00,114942149
2023-08-06 07:00:00,114908719
2023-08-06 06:00:00,114860585
2023-08-06 05:00:00,114855316
2023-08-06 04:00:00,114812545
2023-08-06 03:00:00,114800667
2023-08-06 02:00:00,114781890
2023-08-06 01:00:00,114724170
2023-08-06 00:00:00,114687646
2023-08-05 23:00:00,114672410
2023-08-05 22:00:00,114654273
2023-08-05 21:00:00,114653562
2023-08-05 20:00:00,114638369
2023-08-05 19:00:00,114610820
2023-08-05 18:00:00,114590883
2023-08-05 17:00:00,114587748
2023-08-05 16:00:00,114571890
2023-08-05 15:00:00,114551850
2023-08-05 14:00:00,114538299
2023-08-05 13:00:00,114492544
2023-08-05 12:00:00,114466596
2023-08-05 11:00:00,114437329
2023-08-05 10:00:00,114430895
2023-08-05 09:00:00,114431303
2023-08-05 08:00:00,114424137
2023-08-05 07:00:00,114414623
2023-08-05 06:00:00,114413627
2023-08-05 05:00:00,114394076
2023-08-05 04:00:00,114368403
2023-08-05 03:00:00,114345268
2023-08-05 02:00:00,114359201
2023-08-05 01:00:00,114359665
2023-08-05 00:00:00,114370361
2023-08-04 23:00:00,114365427
2023-08-04 22:00:00,114358688
2023-08-04 21:00:00,114341467
2023-08-04 20:00:00,114337743
2023-08-04 19:00:00,114324104
2023-08-04 18:00:00,114308930
2023-08-04 17:00:00,114299758
2023-08-04 16:00:00,114281135
2023-08-04 15:00:00,114277414
2023-08-04 14:00:00,114260331
2023-08-04 13:00:00,114242983
2023-08-04 12:00:00,114240396
2023-08-04 11:00:00,114236703
2023-08-04 10:00:00,114207149
2023-08-04 09:00:00,114212081
2023-08-04 08:00:00,114204795
2023-08-04 07:00:00,114209562
2023-08-04 06:00:00,114174106
2023-08-04 05:00:00,114198949
2023-08-04 04:00:00,114223166
2023-08-04 03:00:00,114224942
2023-08-04 02:00:00,114230069
2023-08-04 01:00:00,114206207
2023-08-04 00:00:00,114211468
2023-08-03 23:00:00,114206765
2023-08-03 22:00:00,114196124
2023-08-03 21:00:00,114196054
2023-08-03 20:00:00,114185445
2023-08-03 19:00:00,114175629
2023-08-03 18:00:00,114181323
2023-08-03 17:00:00,114189324
2023-08-03 16:00:00,114166730
2023-08-03 15:00:00,114156742
2023-08-03 14:00:00,114138782
2023-08-03 13:00:00,114128345
2023-08-03 12:00:00,114122598
2023-08-03 11:00:00,114123840
2023-08-03 10:00:00,114103525
2023-08-03 09:00:00,114094120
2023-08-03 08:00:00,114086373
2023-08-03 07:00:00,114076953
2023-08-03 06:00:00,114074825
2023-08-03 05:00:00,114065963
2023-08-03 04:00:00,114047410
2023-08-03 03:00:00,114036202
2023-08-03 02:00:00,114029497
2023-08-03 01:00:00,114014764
2023-08-03 00:00:00,114003914
2023-08-02 23:00:00,114011824
2023-08-02 22:00:00,114014869
2023-08-02 21:00:00,114010790
2023-08-02 20:00:00,114018740
2023-08-02 19:00:00,114010403
2023-08-02 18:00:00,114025424
2023-08-02 17:00:00,114032357
2023-08-02 16:00:00,114029027
2023-08-02 15:00:00,114020545
2023-08-02 14:00:00,114019075
2023-08-02 13:00:00,114016918
2023-08-02 12:00:00,113989155
2023-08-02 11:00:00,113976709
2023-08-02 10:00:00,113950075
2023-08-02 09:00:00,113946312
2023-08-02 08:00:00,113950187
2023-08-02 07:00:00,113939864
2023-08-02 06:00:00,113922422
2023-08-02 05:00:00,113928836
2023-08-02 04:00:00,113925009
2023-08-02 03:00:00,113912855
2023-08-02 02:00:00,113897340
2023-08-02 01:00:00,113910014
2023-08-02 00:00:00,113951218
2023-08-01 23:00:00,113959290
2023-08-01 22:00:00,113948700
2023-08-01 21:00:00,113939585
2023-08-01 20:00:00,113934867
2023-08-01 19:00:00,113931963
2023-08-01 18:00:00,113938919
2023-08-01 17:00:00,113936204
2023-08-01 16:00:00,113927347
2023-08-01 15:00:00,113931286
2023-08-01 14:00:00,113909601
2023-08-01 13:00:00,113902940
2023-08-01 12:00:00,113883533
2023-08-01 11:00:00,113873496
2023-08-01 10:00:00,113862274
2023-08-01 09:00:00,113870371
2023-08-01 08:00:00,113854913
2023-08-01 07:00:00,113850393
2023-08-01 06:00:00,113842690
2023-08-01 05:00:00,113811086
2023-08-01 04:00:00,113793485
2023-08-01 03:00:00,113785967
2023-08-01 02:00:00,113788647
2023-08-01 01:00:00,113789075
2023-08-01 00:00:00,113772194
2023-07-31 23:00:00,113764021
2023-07-31 22:00:00,113756268
2023-07-31 21:00:00,113753722
2023-07-31 20:00:00,113738155
2023-07-31 19:00:00,113727077
2023-07-31 18:00:00,113705238
2023-07-31 17:00:00,113705873
2023-07-31 16:00:00,113701656
2023-07-31 15:00:00,113695008
2023-07-31 14:00:00,113693493
2023-07-31 13:00:00,113688375
2023-07-31 12:00:00,113683004
2023-07-31 11:00:00,113678349
2023-07-31 10:00:00,113666086
2023-07-31 09:00:00,113665286
2023-07-31 08:00:00,113666968
2023-07-31 07:00:00,113673373
2023-07-31 06:00:00,113666459
2023-07-31 05:00:00,113638328
2023-07-31 04:00:00,113625062
2023-07-31 03:00:00,113617878
2023-07-31 02:00:00,113578518
2023-07-31 01:00:00,113545446
2023-07-31 00:00:00,113530956
2023-07-30 23:00:00,113528245
2023-07-30 22:00:00,113507720
2023-07-30 21:00:00,113470420
2023-07-30 20:00:00,113447087
2023-07-30 19:00:00,113442768
2023-07-30 18:00:00,113449124
2023-07-30 17:00:00,113431875
2023-07-30 16:00:00,113397781
2023-07-30 15:00:00,113393484
2023-07-30 14:00:00,113368776
2023-07-30 13:00:00,113335333
2023-07-30 12:00:00,113329437
2023-07-30 11:00:00,113303468
2023-07-30 10:00:00,113302665
2023-07-30 09:00:00,113288683
2023-07-30 08:00:00,113271804
2023-07-30 07:00:00,113237814
2023-07-30 06:00:00,113233741
2023-07-30 05:00:00,113204309
2023-07-30 04:00:00,113202674
2023-07-30 03:00:00,113183431
2023-07-30 02:00:00,113139336
2023-07-30 01:00:00,113124074
2023-07-30 00:00:00,113096220
2023-07-29 23:00:00,113079462
2023-07-29 22:00:00,113083462
2023-07-29 21:00:00,113088543
2023-07-29 20:00:00,113074690
2023-07-29 19:00:00,113061862
2023-07-29 18:00:00,113043011
2023-07-29 17:00:00,113033400
2023-07-29 16:00:00,113028432
2023-07-29 15:00:00,113032850
2023-07-29 14:00:00,112998998
2023-07-29 13:00:00,112987514
2023-07-29 12:00:00,112979361
2023-07-29 11:00:00,112977448
2023-07-29 10:00:00,112974812
2023-07-29 09:00:00,112971803
2023-07-29 08:00:00,112952699
2023-07-29 07:00:00,112928312
2023-07-29 06:00:00,112921931
2023-07-29 05:00:00,112892648
2023-07-29 04:00:00,112887606
2023-07-29 03:00:00,112855158
2023-07-29 02:00:00,112821816
2023-07-29 01:00:00,112793221
2023-07-29 00:00:00,112770545
2023-07-28 23:00:00,112758789
2023-07-28 22:00:00,112755527
2023-07-28 21:00:00,112758917
2023-07-28 20:00:00,112749280
2023-07-28 19:00:00,112743745
2023-07-28 18:00:00,112727565
2023-07-28 17:00:00,112715911
2023-07-28 16:00:00,112707603
2023-07-28 15:00:00,112710340
2023-07-28 14:00:00,112691344
2023-07-28 13:00:00,112678585
2023-07-28 12:00:00,112659300
2023-07-28 11:00:00,112645096
2023-07-28 10:00:00,112616021
2023-07-28 09:00:00,112597825
2023-07-28 08:00:00,112574602
2023-07-28 07:00:00,112563991
2023-07-28 06:00:00,112542606
2023-07-28 05:00:00,112519376
2023-07-28 04:00:00,112516775
2023-07-28 03:00:00,112505394
2023-07-28 02:00:00,112492286
2023-07-28 01:00:00,112487558
2023-07-28 00:00:00,112471431
2023-07-27 23:00:00,112471234
2023-07-27 22:00:00,112449884
2023-07-27 21:00:00,112449157
2023-07-27 20:00:00,112438486
2023-07-27 19:00:00,112423928
2023-07-27 18:00:00,112426913
2023-07-27 17:00:00,112413162
2023-07-27 16:00:00,112404133
2023-07-27 15:00:00,112371834
2023-07-27 14:00:00,112359911
2023-07-27 13:00:00,112351082
2023-07-27 12:00:00,112352742
2023-07-27 11:00:00,112340377
2023-07-27 10:00:00,112333737
2023-07-27 09:00:00,112338274
2023-07-27 08:00:00,112315073
2023-07-27 07:00:00,112320008
2023-07-27 06:00:00,112312353
2023-07-27 05:00:00,112291942
2023-07-27 04:00:00,112273960
2023-07-27 03:00:00,112260547
2023-07-27 02:00:00,112239081
2023-07-27 01:00:00,112229909
2023-07-27 00:00:00,112238181
2023-07-26 23:00:00,112232816
2023-07-26 22:00:00,112224995
2023-07-26 21:00:00,112212791
2023-07-26 20:00:00,112194929
2023-07-26 19:00:00,112194034
2023-07-26 18:00:00,112187836
2023-07-26 17:00:00,112202049
2023-07-26 16:00:00,112203526
2023-07-26 15:00:00,112205420
2023-07-26 14:00:00,112204733
2023-07-26 13:00:00,112198316
2023-07-26 12:00:00,112187662
2023-07-26 11:00:00,112177904
2023-07-26 10:00:00,112174153
2023-07-26 09:00:00,112174636
2023-07-26 08:00:00,112160313
2023-07-26 07:00:00,112146639
2023-07-26 06:00:00,112137238
2023-07-26 05:00:00,112124084
2023-07-26 04:00:00,112113665
2023-07-26 03:00:00,112097467
2023-07-26 02:00:00,112047549
2023-07-26 01:00:00,112025314
2023-07-26 00:00:00,112019376
2023-07-25 23:00:00,112015740
2023-07-25 22:00:00,112003097
2023-07-25 21:00:00,111994741
2023-07-25 20:00:00,111992423
2023-07-25 19:00:00,111990274
2023-07-25 18:00:00,111991725
2023-07-25 17:00:00,111985728
2023-07-25 16:00:00,111974608
2023-07-25 15:00:00,111958829
2023-07-25 14:00:00,111955858
2023-07-25 13:00:00,111937819
2023-07-25 12:00:00,111927366
2023-07-25 11:00:00,111923273
2023-07-25 10:00:00,111879909
2023-07-25 09:00:00,111874385
2023-07-25 08:00:00,111859909
2023-07-25 07:00:00,111848223
2023-07-25 06:00:00,111836623
2023-07-25 05:00:00,111839321
2023-07-25 04:00:00,111821602
2023-07-25 03:00:00,111783764
2023-07-25 02:00:00,111737475
2023-07-25 01:00:00,111715172
2023-07-25 00:00:00,111685453
2023-07-24 23:00:00,111675713
2023-07-24 22:00:00,111663736
2023-07-24 21:00:00,111652470
2023-07-24 20:00:00,111628009
2023-07-24 19:00:00,111613189
2023-07-24 18:00:00,111607826
2023-07-24 17:00:00,111601283
2023-07-24 16:00:00,111594917
2023-07-24 15:00:00,111578129
2023-07-24 14:00:00,111576771
2023-07-24 13:00:00,111569711
2023-07-24 12:00:00,111567356
2023-07-24 11:00:00,111556800
2023-07-24 10:00:00,111546332
2023-07-24 09:00:00,111542510
2023-07-24 08:00:00,111522290
2023-07-24 07:00:00,111508567
2023-07-24 06:00:00,111492186
2023-07-24 05:00:00,111479525
2023-07-24 04:00:00,111457675
2023-07-24 03:00:00,111450449
2023-07-24 02:00:00,111419336
2023-07-24 01:00:00,111389440
2023-07-24 00:00:00,111371968
2023-07-23 23:00:00,111377304
2023-07-23 22:00:00,111344353
2023-07-23 21:00:00,111338872
2023-07-23 20:00:00,111332625
2023-07-23 19:00:00,111327649
2023-07-23 18:00:00,111289662
2023-07-23 17:00:00,111278468
2023-07-23 16:00:00,111275210
2023-07-23 15:00:00,111263492
2023-07-23 14:00:00,111245130
2023-07-23 13:00:00,111206799
2023-07-23 12:00:00,111193392
2023-07-23 11:00:00,111175447
2023-07-23 10:00:00,111155525
2023-07-23 09:00:00,111132994
2023-07-23 08:00:00,111116413
2023-07-23 07:00:00,111106141
2023-07-23 06:00:00,111087834
2023-07-23 05:00:00,111052712
2023-07-23 04:00:00,111037022
2023-07-23 03:00:00,111025059
2023-07-23 02:00:00,111000293
2023-07-23 01:00:00,110979638
2023-07-23 00:00:00,110966428
2023-07-22 23:00:00,110963768
2023-07-22 22:00:00,110974289
2023-07-22 21:00:00,110986951
2023-07-22 20:00:00,111019203
2023-07-22 19:00:00,111048492
2023-07-22 18:00:00,111059828
2023-07-22 17:00:00,111068870
2023-07-22 16:00:00,111071139
2023-07-22 15:00:00,111086560
2023-07-22 14:00:00,111111674
2023-07-22 13:00:00,111155305
2023-07-22 12:00:00,111186068
2023-07-22 11:00:00,111187821
2023-07-22 10:00:00,111212695
2023-07-22 09:00:00,111235057
2023-07-22 08:00:00,111265758
2023-07-22 07:00:00,111268858
2023-07-22 06:00:00,111270915
2023-07-22 05:00:00,111273347
2023-07-22 04:00:00,111260833
2023-07-22 03:00:00,111252936
2023-07-22 02:00:00,111231487
2023-07-22 01:00:00,111226200
2023-07-22 00:00:00,111204158
2023-07-21 23:00:00,111201850
2023-07-21 22:00:00,111194197
2023-07-21 21:00:00,111183658
2023-07-21 20:00:00,111164433
2023-07-21 19:00:00,111177474
2023-07-21 18:00:00,111163081
2023-07-21 17:00:00,111165311
2023-07-21 16:00:00,111151303
2023-07-21 15:00:00,111132944
2023-07-21 14:00:00,111132816
2023-07-21 13:00:00,111114947
2023-07-21 12:00:00,111103825
2023-07-21 11:00:00,111096968
2023-07-21 10:00:00,111088215
2023-07-21 09:00:00,111087072
2023-07-21 08:00:00,111087154
2023-07-21 07:00:00,111092320
2023-07-21 06:00:00,111079764
2023-07-21 05:00:00,111065903
2023-07-21 04:00:00,111070495
2023-07-21 03:00:00,111052701
2023-07-21 02:00:00,111042358
2023-07-21 01:00:00,111035754
2023-07-21 00:00:00,111018038
2023-07-20 23:00:00,110989042
2023-07-20 22:00:00,110969511
2023-07-20 21:00:00,110971568
2023-07-20 20:00:00,110986987
2023-07-20 19:00:00,110986319
2023-07-20 18:00:00,110989685
2023-07-20 17:00:00,110981850
2023-07-20 16:00:00,110966952
2023-07-20 15:00:00,110931846
2023-07-20 14:00:00,110925822
2023-07-20 13:00:00,110926757
2023-07-20 12:00:00,110920635
2023-07-20 11:00:00,110902530
2023-07-20 10:00:00,110901405
2023-07-20 09:00:00,110883010
2023-07-20 08:00:00,110860870
2023-07-20 07:00:00,110854770
2023-07-20 06:00:00,110825984
2023-07-20 05:00:00,110822693
2023-07-20 04:00:00,110805521
2023-07-20 03:00:00,110790698
2023-07-20 02:00:00,110765732
2023-07-20 01:00:00,110742168
2023-07-20 00:00:00,110731823
2023-07-19 23:00:00,110719628
2023-07-19 22:00:00,110701157
2023-07-19 21:00:00,110690598
2023-07-19 20:00:00,110678307
2023-07-19 19:00:00,110663393
2023-07-19 18:00:00,110629577
2023-07-19 17:00:00,110629065
2023-07-19 16:00:00,110628053
2023-07-19 15:00:00,110606979
2023-07-19 14:00:00,110601837
2023-07-19 13:00:00,110591418
2023-07-19 12:00:00,110566387
2023-07-19 11:00:00,110544554
2023-07-19 10:00:00,110513296
2023-07-19 09:00:00,110517101
2023-07-19 08:00:00,110512984
2023-07-19 07:00:00,110504398
2023-07-19 06:00:00,110492498
2023-07-19 05:00:00,110484334
2023-07-19 04:00:00,110471479
2023-07-19 03:00:00,110440191
2023-07-19 02:00:00,110424566
2023-07-19 01:00:00,110414531
2023-07-19 00:00:00,110364926
2023-07-18 23:00:00,110366496
2023-07-18 22:00:00,110371116
2023-07-18 21:00:00,110368946
2023-07-18 20:00:00,110348029
2023-07-18 19:00:00,110341444
2023-07-18 18:00:00,110327071
2023-07-18 17:00:00,110315870
2023-07-18 16:00:00,110289596
2023-07-18 15:00:00,110274865
2023-07-18 14:00:00,110271357
2023-07-18 13:00:00,110257368
2023-07-18 12:00:00,110252677
2023-07-18 11:00:00,110235870
2023-07-18 10:00:00,110216269
2023-07-18 09:00:00,110182160
2023-07-18 08:00:00,110175970
2023-07-18 07:00:00,110149849
2023-07-18 06:00:00,110137738
2023-07-18 05:00:00,110120714
2023-07-18 04:00:00,110090902
2023-07-18 03:00:00,110059909
2023-07-18 02:00:00,110016216
2023-07-18 01:00:00,110004190
2023-07-18 00:00:00,109988373
2023-07-17 23:00:00,109984864
2023-07-17 22:00:00,109956184
2023-07-17 21:00:00,109944956
2023-07-17 20:00:00,109922223
2023-07-17 19:00:00,109919590
2023-07-17 18:00:00,109912230
2023-07-17 17:00:00,109914656
2023-07-17 16:00:00,109911274
2023-07-17 15:00:00,109902200
2023-07-17 14:00:00,109891832
2023-07-17 13:00:00,109887577
2023-07-17 12:00:00,109872029
2023-07-17 11:00:00,109864402
2023-07-17 10:00:00,109844395
2023-07-17 09:00:00,109830521
2023-07-17 08:00:00,109824128
2023-07-17 07:00:00,109820300
2023-07-17 06:00:00,109817623
2023-07-17 05:00:00,109790070
2023-07-17 04:00:00,109772379
2023-07-17 03:00:00,109744204
2023-07-17 02:00:00,109733344
2023-07-17 01:00:00,109706138
2023-07-17 00:00:00,109700330
2023-07-16 23:00:00,109694502
2023-07-16 22:00:00,109674369
2023-07-16 21:00:00,109647035
2023-07-16 20:00:00,109618969
2023-07-16 19:00:00,109605252
2023-07-16 18:00:00,109589318
2023-07-16 17:00:00,109573724
2023-07-16 16:00:00,109536715
2023-07-16 15:00:00,109525000
2023-07-16 14:00:00,109503628
2023-07-16 13:00:00,109481190
2023-07-16 12:00:00,109446640
2023-07-16 11:00:00,109407228
2023-07-16 10:00:00,109402741
2023-07-16 09:00:00,109397828
2023-07-16 08:00:00,109382973
2023-07-16 07:00:00,109382634
2023-07-16 06:00:00,109371774
2023-07-16 05:00:00,109359845
2023-07-16 04:00:00,109351382
2023-07-16 03:00:00,109326508
2023-07-16 02:00:00,109284949
2023-07-16 01:00:00,109256407
2023-07-16 00:00:00,109246172
2023-07-15 23:00:00,109233317
2023-07-15 22:00:00,109206147
2023-07-15 21:00:00,109194430
2023-07-15 20:00:00,109174021
2023-07-15 19:00:00,109153852
2023-07-15 18:00:00,109136417
2023-07-15 17:00:00,109124689
2023-07-15 16:00:00,109108528
2023-07-15 15:00:00,109069370
2023-07-15 14:00:00,109056935
2023-07-15 13:00:00,109082596
2023-07-15 12:00:00,109060898
2023-07-15 11:00:00,109048433
2023-07-15 10:00:00,109036487
2023-07-15 09:00:00,109021585
2023-07-15 08:00:00,108999043
2023-07-15 07:00:00,108996979
2023-07-15 06:00:00,108963652
2023-07-15 05:00:00,108959964
2023-07-15 04:00:00,108950300
2023-07-15 03:00:00,108925126
2023-07-15 02:00:00,108903476
2023-07-15 01:00:00,108889845
2023-07-15 00:00:00,108865825
2023-07-14 23:00:00,108851631
2023-07-14 22:00:00,108823313
2023-07-14 21:00:00,108820189
2023-07-14 20:00:00,108807152
2023-07-14 19:00:00,108798744
2023-07-14 18:00:00,108794765
2023-07-14 17:00:00,108800388
2023-07-14 16:00:00,108796048
2023-07-14 15:00:00,108788784
2023-07-14 14:00:00,108767114
2023-07-14 13:00:00,108761438
2023-07-14 12:00:00,108747642
2023-07-14 11:00:00,108739611
2023-07-14 10:00:00,108731182
2023-07-14 09:00:00,108722655
2023-07-14 08:00:00,108688053
2023-07-14 07:00:00,108684063
2023-07-14 06:00:00,108657788
2023-07-14 05:00:00,108654512
2023-07-14 04:00:00,108629074
2023-07-14 03:00:00,108615496
2023-07-14 02:00:00,108613989
2023-07-14 01:00:00,108602579
2023-07-14 00:00:00,108604838
2023-07-13 23:00:00,108607818
2023-07-13 22:00:00,108594432
2023-07-13 21:00:00,108577806
2023-07-13 20:00:00,108567670
2023-07-13 19:00:00,108561847
2023-07-13 18:00:00,108556355
2023-07-13 17:00:00,108547047
2023-07-13 16:00:00,108532972
2023-07-13 15:00:00,108520315
2023-07-13 14:00:00,108508047
2023-07-13 13:00:00,108503819
2023-07-13 12:00:00,108483603
2023-07-13 11:00:00,108463876
2023-07-13 10:00:00,108454996
2023-07-13 09:00:00,108455072
2023-07-13 08:00:00,108444833
2023-07-13 07:00:00,108459261
2023-07-13 06:00:00,108441230
2023-07-13 05:00:00,108431135
2023-07-13 04:00:00,108427777
2023-07-13 03:00:00,108420821
2023-07-13 02:00:00,108395309
2023-07-13 01:00:00,108366056
2023-07-13 00:00:00,108356174
2023-07-12 23:00:00,108351411
2023-07-12 22:00:00,108330085
2023-07-12 21:00:00,108322612
2023-07-12 20:00:00,108306205
2023-07-12 19:00:00,108295906
2023-07-12 18:00:00,108274553
2023-07-12 17:00:00,108270913
2023-07-12 16:00:00,108255342
2023-07-12 15:00:00,108250497
2023-07-12 14:00:00,108237706
2023-07-12 13:00:00,108230879
2023-07-12 12:00:00,108219801
2023-07-12 11:00:00,108202611
2023-07-12 10:00:00,108198544
2023-07-12 09:00:00,108189915
2023-07-12 08:00:00,108187711
2023-07-12 07:00:00,108179083
2023-07-12 06:00:00,108165483
2023-07-12 05:00:00,108156569
2023-07-12 04:00:00,108156076
2023-07-12 03:00:00,108123098
2023-07-12 02:00:00,108086896
2023-07-12 01:00:00,108058193
2023-07-12 00:00:00,108036331
2023-07-11 23:00:00,108024445
2023-07-11 22:00:00,108017419
2023-07-11 21:00:00,108025136
2023-07-11 20:00:00,108012642
2023-07-11 19:00:00,108011838
2023-07-11 18:00:00,108003095
2023-07-11 17:00:00,107992572
2023-07-11 16:00:00,107981788
2023-07-11 15:00:00,107981533
2023-07-11 14:00:00,107975751
2023-07-11 13:00:00,107967323
2023-07-11 12:00:00,107969549
