datetime,block_bytes
2021-04-12 22:00:00,1314778.8
2021-04-12 21:00:00,1329323.57142857
2021-04-12 20:00:00,1304167.5
2021-04-12 19:00:00,1351885.28571429
2021-04-12 18:00:00,1437651.2
2021-04-12 17:00:00,1404381.375
2021-04-12 16:00:00,1304055.33333333
2021-04-12 15:00:00,1313916.5
2021-04-12 14:00:00,1232200.42857143
2021-04-12 13:00:00,1373558.0
2021-04-12 12:00:00,1294954.6
2021-04-12 11:00:00,1295368.33333333
2021-04-12 10:00:00,1245705.0
2021-04-12 09:00:00,1305658.45454545
2021-04-12 08:00:00,1244588.5
2021-04-12 07:00:00,1442774.25
2021-04-12 06:00:00,1196981.5
2021-04-12 05:00:00,1396151.75
2021-04-12 04:00:00,1365395.33333333
2021-04-12 03:00:00,1461368.44444444
2021-04-12 02:00:00,1548369.5
2021-04-12 01:00:00,1430452.0
2021-04-12 00:00:00,1270203.66666667
2021-04-11 23:00:00,1375681.5
2021-04-11 22:00:00,1370980.57142857
2021-04-11 21:00:00,1511797.8
2021-04-11 20:00:00,1404987.88888889
2021-04-11 19:00:00,1411685.875
2021-04-11 18:00:00,1216768.4
2021-04-11 17:00:00,1385496.33333333
2021-04-11 16:00:00,1534247.5
2021-04-11 15:00:00,1343201.0
2021-04-11 14:00:00,1267731.0
2021-04-11 13:00:00,1326862.85714286
2021-04-11 12:00:00,1320979.0
2021-04-11 11:00:00,1407971.0
2021-04-11 10:00:00,1366717.66666667
2021-04-11 09:00:00,1255459.57142857
2021-04-11 08:00:00,1340215.66666667
2021-04-11 07:00:00,1378477.0
2021-04-11 06:00:00,1367707.0
2021-04-11 05:00:00,1495735.25
2021-04-11 04:00:00,1539111.90909091
2021-04-11 03:00:00,1352528.6
2021-04-11 02:00:00,1327332.0
2021-04-11 01:00:00,1394032.75
2021-04-11 00:00:00,1394809.0
2021-04-10 23:00:00,1728411.5
2021-04-10 22:00:00,1454758.28571429
2021-04-10 21:00:00,1398796.0
2021-04-10 20:00:00,1321287.5
2021-04-10 19:00:00,1423551.0
2021-04-10 18:00:00,1350314.4
2021-04-10 17:00:00,1500085.0
2021-04-10 16:00:00,1284518.5
2021-04-10 15:00:00,1322917.93333333
2021-04-10 14:00:00,1389396.0
2021-04-10 13:00:00,1217001.0
2021-04-10 12:00:00,1254519.90909091
2021-04-10 11:00:00,1227267.0
2021-04-10 10:00:00,1382335.6
2021-04-10 09:00:00,1347217.75
2021-04-10 08:00:00,1258462.25
2021-04-10 07:00:00,1288851.22222222
2021-04-10 06:00:00,1254584.0
2021-04-10 05:00:00,1300627.5
2021-04-10 04:00:00,1350875.72727273
2021-04-10 03:00:00,1219405.66666667
2021-04-10 02:00:00,1288230.77777778
2021-04-10 01:00:00,1490123.66666667
2021-04-10 00:00:00,1376320.88888889
2021-04-09 23:00:00,1394158.88888889
2021-04-09 22:00:00,1362763.11111111
2021-04-09 21:00:00,1348791.4
2021-04-09 20:00:00,1314158.22222222
2021-04-09 19:00:00,1308633.6
2021-04-09 18:00:00,1414090.2
2021-04-09 17:00:00,1318245.25
2021-04-09 16:00:00,1347297.07692308
2021-04-09 15:00:00,1338883.4
2021-04-09 14:00:00,1238969.71428571
2021-04-09 13:00:00,1275486.66666667
2021-04-09 12:00:00,1204418.4
2021-04-09 11:00:00,1363286.83333333
2021-04-09 10:00:00,1270049.8
2021-04-09 09:00:00,1436539.25
2021-04-09 08:00:00,1288141.58333333
2021-04-09 07:00:00,1289641.0
2021-04-09 06:00:00,1246394.0
2021-04-09 05:00:00,1366706.8
2021-04-09 04:00:00,1450916.33333333
2021-04-09 03:00:00,1379203.0
2021-04-09 02:00:00,1288418.14285714
2021-04-09 01:00:00,1305448.0
2021-04-09 00:00:00,1317261.2
2021-04-08 23:00:00,1325214.0
2021-04-08 22:00:00,1259536.33333333
2021-04-08 21:00:00,1340601.66666667
2021-04-08 20:00:00,1280840.83333333
2021-04-08 19:00:00,1319423.66666667
2021-04-08 18:00:00,1332445.0
2021-04-08 17:00:00,
2021-04-08 16:00:00,1231481.5
2021-04-08 15:00:00,1155297.1
2021-04-08 14:00:00,1258768.33333333
2021-04-08 13:00:00,1289037.28571429
2021-04-08 12:00:00,1432491.16666667
2021-04-08 11:00:00,1267962.66666667
2021-04-08 10:00:00,1221903.33333333
2021-04-08 09:00:00,1428835.16666667
2021-04-08 08:00:00,1473182.0
2021-04-08 07:00:00,1402447.2
2021-04-08 06:00:00,1336685.09090909
2021-04-08 05:00:00,1361400.0
2021-04-08 04:00:00,1271614.0
2021-04-08 03:00:00,1300775.0
2021-04-08 02:00:00,1290204.14285714
2021-04-08 01:00:00,1350523.0
2021-04-08 00:00:00,1397658.75
2021-04-07 23:00:00,1337822.0
2021-04-07 22:00:00,1326026.75
2021-04-07 21:00:00,1250967.625
2021-04-07 20:00:00,1278781.4
2021-04-07 19:00:00,1313667.375
2021-04-07 18:00:00,1335860.4
2021-04-07 17:00:00,1351349.33333333
2021-04-07 16:00:00,1320874.0
2021-04-07 15:00:00,1282422.4
2021-04-07 14:00:00,1334721.83333333
2021-04-07 13:00:00,1240350.85714286
2021-04-07 12:00:00,1441953.75
2021-04-07 11:00:00,1316424.85714286
2021-04-07 10:00:00,1083083.57142857
2021-04-07 09:00:00,1280313.375
2021-04-07 08:00:00,1297563.16666667
2021-04-07 07:00:00,1281850.5
2021-04-07 06:00:00,1273504.25
2021-04-07 05:00:00,1306181.0
2021-04-07 04:00:00,1334098.66666667
2021-04-07 03:00:00,1370045.57142857
2021-04-07 02:00:00,1262133.75
2021-04-07 01:00:00,1438369.6
2021-04-07 00:00:00,1363642.0
2021-04-06 23:00:00,1436482.42857143
2021-04-06 22:00:00,1349433.5
2021-04-06 21:00:00,1591714.42857143
2021-04-06 20:00:00,1298792.4
2021-04-06 19:00:00,1347486.6
2021-04-06 18:00:00,1270502.625
2021-04-06 17:00:00,1303057.4
2021-04-06 16:00:00,1252554.125
2021-04-06 15:00:00,1329196.75
2021-04-06 14:00:00,1455401.66666667
2021-04-06 13:00:00,1232185.375
2021-04-06 12:00:00,1214022.83333333
2021-04-06 11:00:00,1368978.33333333
2021-04-06 10:00:00,1401197.28571429
2021-04-06 09:00:00,1265284.33333333
2021-04-06 08:00:00,1383868.16666667
2021-04-06 07:00:00,1300418.5
2021-04-06 06:00:00,1163939.0
2021-04-06 05:00:00,1341292.85714286
2021-04-06 04:00:00,1362625.0
2021-04-06 03:00:00,1335167.25
2021-04-06 02:00:00,1335519.61538462
2021-04-06 01:00:00,1368662.4
2021-04-06 00:00:00,1333758.5
2021-04-05 23:00:00,1569538.2
2021-04-05 22:00:00,1314268.0
2021-04-05 21:00:00,1425026.22222222
2021-04-05 20:00:00,1410453.57142857
2021-04-05 19:00:00,1362416.6
2021-04-05 18:00:00,1252984.0
2021-04-05 17:00:00,1430936.25
2021-04-05 16:00:00,1263280.66666667
2021-04-05 15:00:00,1351512.83333333
2021-04-05 14:00:00,1325074.22222222
2021-04-05 13:00:00,1356019.28571429
2021-04-05 12:00:00,1201283.66666667
2021-04-05 11:00:00,1306506.28571429
2021-04-05 10:00:00,1398115.5
2021-04-05 09:00:00,1439026.5
2021-04-05 08:00:00,1287485.5
2021-04-05 07:00:00,1460468.85714286
2021-04-05 06:00:00,1390599.55555556
2021-04-05 05:00:00,1415380.8
2021-04-05 04:00:00,1281168.66666667
2021-04-05 03:00:00,1507010.57142857
2021-04-05 02:00:00,1406318.33333333
2021-04-05 01:00:00,1588398.71428571
2021-04-05 00:00:00,1597015.69230769
2021-04-04 23:00:00,1393009.25
2021-04-04 22:00:00,1595790.0
2021-04-04 21:00:00,1345801.28571429
2021-04-04 20:00:00,
2021-04-04 19:00:00,1420280.5
2021-04-04 18:00:00,1296249.0
2021-04-04 17:00:00,1314847.6
2021-04-04 16:00:00,1394671.25
2021-04-04 15:00:00,1430975.16666667
2021-04-04 14:00:00,1538867.44444444
2021-04-04 13:00:00,1322149.5
2021-04-04 12:00:00,1322342.57142857
2021-04-04 11:00:00,1254936.5
2021-04-04 10:00:00,1288081.71428571
2021-04-04 09:00:00,1396687.66666667
2021-04-04 08:00:00,1319180.0
2021-04-04 07:00:00,1249893.0
2021-04-04 06:00:00,1237609.85714286
2021-04-04 05:00:00,1383288.25
2021-04-04 04:00:00,1333030.25
2021-04-04 03:00:00,1349741.85714286
2021-04-04 02:00:00,1382905.5
2021-04-04 01:00:00,1465680.0
2021-04-04 00:00:00,1335304.5
2021-04-03 23:00:00,1342297.33333333
2021-04-03 22:00:00,1398676.5
2021-04-03 21:00:00,1351654.66666667
2021-04-03 20:00:00,1269367.5
2021-04-03 19:00:00,1253579.0
2021-04-03 18:00:00,1245327.11111111
2021-04-03 17:00:00,1246075.0
2021-04-03 16:00:00,1322967.0
2021-04-03 15:00:00,1320794.0
2021-04-03 14:00:00,1405943.0
2021-04-03 13:00:00,1233454.75
2021-04-03 12:00:00,1344608.4
2021-04-03 11:00:00,1299378.14285714
2021-04-03 10:00:00,1224240.0
2021-04-03 09:00:00,1400381.5
2021-04-03 08:00:00,1320616.2
2021-04-03 07:00:00,1313881.4
2021-04-03 06:00:00,1254190.75
2021-04-03 05:00:00,1330813.25
2021-04-03 04:00:00,1328542.83333333
2021-04-03 03:00:00,1342395.4
2021-04-03 02:00:00,1364930.6
2021-04-03 01:00:00,1363165.66666667
2021-04-03 00:00:00,1257310.0
2021-04-02 23:00:00,1345913.0
2021-04-02 22:00:00,1282861.0
2021-04-02 21:00:00,1330741.4
2021-04-02 20:00:00,1300476.5
2021-04-02 19:00:00,1363124.0
2021-04-02 18:00:00,1332532.33333333
2021-04-02 17:00:00,1241391.0
2021-04-02 16:00:00,1288819.66666667
2021-04-02 15:00:00,1449442.25
2021-04-02 14:00:00,1304426.0
2021-04-02 13:00:00,1331503.2
2021-04-02 12:00:00,1228468.75
2021-04-02 11:00:00,1327084.42857143
2021-04-02 10:00:00,1265931.5
2021-04-02 09:00:00,1158408.625
2021-04-02 08:00:00,1428766.85714286
2021-04-02 07:00:00,1334948.22222222
2021-04-02 06:00:00,1308521.28571429
2021-04-02 05:00:00,1348673.375
2021-04-02 04:00:00,1318168.14285714
2021-04-02 03:00:00,1305876.6
2021-04-02 02:00:00,1323395.2
2021-04-02 01:00:00,1422255.33333333
2021-04-02 00:00:00,1241719.6
2021-04-01 23:00:00,1400088.83333333
2021-04-01 22:00:00,1239104.0
2021-04-01 21:00:00,1290500.14285714
2021-04-01 20:00:00,1287039.16666667
2021-04-01 19:00:00,1343696.66666667
2021-04-01 18:00:00,1277337.5
2021-04-01 17:00:00,1322453.66666667
2021-04-01 16:00:00,1249882.8
2021-04-01 15:00:00,1371089.71428571
2021-04-01 14:00:00,1443972.0
2021-04-01 13:00:00,1427723.0
2021-04-01 12:00:00,1318154.2
2021-04-01 11:00:00,1309254.16666667
2021-04-01 10:00:00,1299196.9
2021-04-01 09:00:00,1310831.33333333
2021-04-01 08:00:00,1276534.42857143
2021-04-01 07:00:00,1351309.75
2021-04-01 06:00:00,1295174.2
2021-04-01 05:00:00,1553013.0
2021-04-01 04:00:00,1461901.66666667
2021-04-01 03:00:00,1302509.33333333
2021-04-01 02:00:00,1256311.0
2021-04-01 01:00:00,1337281.08333333
2021-04-01 00:00:00,1305853.16666667
2021-03-31 23:00:00,1349093.33333333
2021-03-31 22:00:00,1397296.0
2021-03-31 21:00:00,1334554.18181818
2021-03-31 20:00:00,1283171.0
2021-03-31 19:00:00,1317786.57142857
2021-03-31 18:00:00,1277036.0
2021-03-31 17:00:00,1284351.75
2021-03-31 16:00:00,1200004.5
2021-03-31 15:00:00,1288448.61538462
2021-03-31 14:00:00,1243863.25
2021-03-31 13:00:00,1267718.5
2021-03-31 12:00:00,1276590.33333333
2021-03-31 11:00:00,1320496.0
2021-03-31 10:00:00,1315389.57142857
2021-03-31 09:00:00,1318398.0
2021-03-31 08:00:00,1235407.8
2021-03-31 07:00:00,1345703.25
2021-03-31 06:00:00,1351795.28571429
2021-03-31 05:00:00,1403075.18181818
2021-03-31 04:00:00,1425192.5
2021-03-31 03:00:00,1723334.0
2021-03-31 02:00:00,1383706.375
2021-03-31 01:00:00,1534945.4
2021-03-31 00:00:00,1318106.75
2021-03-30 23:00:00,1483571.25
2021-03-30 22:00:00,1312234.66666667
2021-03-30 21:00:00,1342940.5
2021-03-30 20:00:00,1296507.66666667
2021-03-30 19:00:00,1317800.11111111
2021-03-30 18:00:00,1363522.57142857
2021-03-30 17:00:00,983512.5
2021-03-30 16:00:00,1250861.77777778
2021-03-30 15:00:00,1341448.25
2021-03-30 14:00:00,1243870.2
2021-03-30 13:00:00,1246068.4
2021-03-30 12:00:00,1386985.66666667
2021-03-30 11:00:00,1339839.5
2021-03-30 10:00:00,1280379.0
2021-03-30 09:00:00,1307527.0
2021-03-30 08:00:00,1285397.28571429
2021-03-30 07:00:00,1343158.33333333
2021-03-30 06:00:00,1215916.2
2021-03-30 05:00:00,1338043.0
2021-03-30 04:00:00,1302404.75
2021-03-30 03:00:00,1308639.5
2021-03-30 02:00:00,1162861.0
2021-03-30 01:00:00,1375414.16666667
2021-03-30 00:00:00,1433494.6
2021-03-29 23:00:00,1241112.07142857
2021-03-29 22:00:00,1247197.6
2021-03-29 21:00:00,1311656.25
2021-03-29 20:00:00,1202999.83333333
2021-03-29 19:00:00,1303777.25
2021-03-29 18:00:00,1324297.2
2021-03-29 17:00:00,1314676.42857143
2021-03-29 16:00:00,1323162.14285714
2021-03-29 15:00:00,1299323.2
2021-03-29 14:00:00,1070902.0
2021-03-29 13:00:00,1353227.6
2021-03-29 12:00:00,1213362.88888889
2021-03-29 11:00:00,1355982.2
2021-03-29 10:00:00,971195.25
2021-03-29 09:00:00,1294929.875
2021-03-29 08:00:00,1354948.33333333
2021-03-29 07:00:00,1453102.8
2021-03-29 06:00:00,1191910.11111111
2021-03-29 05:00:00,1335045.66666667
2021-03-29 04:00:00,1232333.28571429
2021-03-29 03:00:00,1355465.16666667
2021-03-29 02:00:00,1203306.0
2021-03-29 01:00:00,1171092.11111111
2021-03-29 00:00:00,1597592.71428571
2021-03-28 23:00:00,1380100.33333333
2021-03-28 22:00:00,1307677.33333333
2021-03-28 21:00:00,1509370.33333333
2021-03-28 20:00:00,1487726.0
2021-03-28 19:00:00,1279857.22222222
2021-03-28 18:00:00,1359574.6
2021-03-28 17:00:00,1077073.5
2021-03-28 16:00:00,1322286.14285714
2021-03-28 15:00:00,1252311.33333333
2021-03-28 14:00:00,1263681.1
2021-03-28 13:00:00,1400379.66666667
2021-03-28 12:00:00,1399959.5
2021-03-28 11:00:00,1454451.5
2021-03-28 10:00:00,1291753.0
2021-03-28 09:00:00,1427761.85714286
2021-03-28 08:00:00,1226695.33333333
2021-03-28 07:00:00,1492890.8
2021-03-28 06:00:00,1463716.4
2021-03-28 05:00:00,1344075.14285714
2021-03-28 04:00:00,1100785.57142857
2021-03-28 03:00:00,1224841.4
2021-03-28 02:00:00,1334513.25
2021-03-28 01:00:00,1153874.08333333
2021-03-28 00:00:00,1274442.0
2021-03-27 23:00:00,1378363.875
2021-03-27 22:00:00,1337221.16666667
2021-03-27 21:00:00,1321959.0
2021-03-27 20:00:00,1307806.5
2021-03-27 19:00:00,1263810.85714286
2021-03-27 18:00:00,1327059.16666667
2021-03-27 17:00:00,1343500.0
2021-03-27 16:00:00,1320940.14285714
2021-03-27 15:00:00,1350054.85714286
2021-03-27 14:00:00,1346594.0
2021-03-27 13:00:00,1220906.0
2021-03-27 12:00:00,1297311.83333333
2021-03-27 11:00:00,1169996.66666667
2021-03-27 10:00:00,1277218.5
2021-03-27 09:00:00,1237988.66666667
2021-03-27 08:00:00,1245696.66666667
2021-03-27 07:00:00,1158812.6
2021-03-27 06:00:00,1339183.44444444
2021-03-27 05:00:00,1419370.5
2021-03-27 04:00:00,1308360.25
2021-03-27 03:00:00,1300472.25
2021-03-27 02:00:00,1438663.5
2021-03-27 01:00:00,1293902.0
2021-03-27 00:00:00,1313798.6
2021-03-26 23:00:00,1178180.25
2021-03-26 22:00:00,1369115.0
2021-03-26 21:00:00,1300735.58333333
2021-03-26 20:00:00,1446559.5
2021-03-26 19:00:00,1330421.5
2021-03-26 18:00:00,1285931.14285714
2021-03-26 17:00:00,1232616.33333333
2021-03-26 16:00:00,1266731.25
2021-03-26 15:00:00,1370241.85714286
2021-03-26 14:00:00,1343779.66666667
2021-03-26 13:00:00,1237167.42857143
2021-03-26 12:00:00,1316666.0
2021-03-26 11:00:00,1282588.0
2021-03-26 10:00:00,1370377.6
2021-03-26 09:00:00,1323995.8
2021-03-26 08:00:00,1322938.16666667
2021-03-26 07:00:00,1461987.25
2021-03-26 06:00:00,1366599.125
2021-03-26 05:00:00,1389658.42857143
2021-03-26 04:00:00,1388509.66666667
2021-03-26 03:00:00,1350412.42857143
2021-03-26 02:00:00,1381889.0
2021-03-26 01:00:00,1144005.4
2021-03-26 00:00:00,1320662.5
2021-03-25 23:00:00,1541119.75
2021-03-25 22:00:00,1297946.6
2021-03-25 21:00:00,1317408.25
2021-03-25 20:00:00,1340093.0
2021-03-25 19:00:00,1341258.375
2021-03-25 18:00:00,1335561.8
2021-03-25 17:00:00,1345974.66666667
2021-03-25 16:00:00,1287884.5
2021-03-25 15:00:00,1298119.375
2021-03-25 14:00:00,1267692.83333333
2021-03-25 13:00:00,1303026.16666667
2021-03-25 12:00:00,1346357.4
2021-03-25 11:00:00,1303617.85714286
2021-03-25 10:00:00,1230184.85714286
2021-03-25 09:00:00,1460566.28571429
2021-03-25 08:00:00,1331312.33333333
2021-03-25 07:00:00,1342769.0
2021-03-25 06:00:00,1269115.5
2021-03-25 05:00:00,1269580.16666667
2021-03-25 04:00:00,1271530.5
2021-03-25 03:00:00,1271148.33333333
2021-03-25 02:00:00,1297825.0
2021-03-25 01:00:00,1286075.875
2021-03-25 00:00:00,1350941.66666667
2021-03-24 23:00:00,1309652.0
2021-03-24 22:00:00,1274143.8
2021-03-24 21:00:00,1383412.66666667
2021-03-24 20:00:00,1262619.91666667
2021-03-24 19:00:00,1355557.0
2021-03-24 18:00:00,1380144.0
2021-03-24 17:00:00,1301865.0
2021-03-24 16:00:00,1256836.625
2021-03-24 15:00:00,1268452.4
2021-03-24 14:00:00,1277436.33333333
2021-03-24 13:00:00,1287007.28571429
2021-03-24 12:00:00,1270316.0
2021-03-24 11:00:00,1321384.2
2021-03-24 10:00:00,1321600.22222222
2021-03-24 09:00:00,1419383.4
2021-03-24 08:00:00,1255685.5
2021-03-24 07:00:00,1543819.38461538
2021-03-24 06:00:00,1432825.66666667
2021-03-24 05:00:00,1439836.28571429
2021-03-24 04:00:00,1382339.25
2021-03-24 03:00:00,1304844.0
2021-03-24 02:00:00,1526586.81818182
2021-03-24 01:00:00,1338896.83333333
2021-03-24 00:00:00,1256938.66666667
2021-03-23 23:00:00,1361535.5
2021-03-23 22:00:00,1318283.7
2021-03-23 21:00:00,1276291.0
2021-03-23 20:00:00,1302068.83333333
2021-03-23 19:00:00,1235350.875
2021-03-23 18:00:00,1236091.625
2021-03-23 17:00:00,1275928.5
2021-03-23 16:00:00,1301549.5
2021-03-23 15:00:00,1341659.75
2021-03-23 14:00:00,1281967.75
2021-03-23 13:00:00,1375135.11111111
2021-03-23 12:00:00,1341191.25
2021-03-23 11:00:00,1353587.5
2021-03-23 10:00:00,1225729.0
2021-03-23 09:00:00,1422846.11111111
2021-03-23 08:00:00,1332906.8
2021-03-23 07:00:00,1296754.83333333
2021-03-23 06:00:00,1366641.83333333
2021-03-23 05:00:00,1441137.25
2021-03-23 04:00:00,1511948.6
2021-03-23 03:00:00,1424628.66666667
2021-03-23 02:00:00,1513388.75
2021-03-23 01:00:00,1423175.71428571
2021-03-23 00:00:00,1325902.0
2021-03-22 23:00:00,1325934.4
2021-03-22 22:00:00,1265042.25
2021-03-22 21:00:00,1339857.25
2021-03-22 20:00:00,1324590.66666667
2021-03-22 19:00:00,1332669.6
2021-03-22 18:00:00,1253461.28571429
2021-03-22 17:00:00,1253401.0
2021-03-22 16:00:00,1285091.375
2021-03-22 15:00:00,1340621.4
2021-03-22 14:00:00,1323219.28571429
2021-03-22 13:00:00,1447262.83333333
2021-03-22 12:00:00,1263196.42857143
2021-03-22 11:00:00,1653410.44444444
2021-03-22 10:00:00,1298118.55555556
2021-03-22 09:00:00,1346593.75
2021-03-22 08:00:00,1279770.66666667
2021-03-22 07:00:00,1376999.44444444
2021-03-22 06:00:00,1315324.0
2021-03-22 05:00:00,1481588.72727273
2021-03-22 04:00:00,1355763.5
2021-03-22 03:00:00,1426737.8
2021-03-22 02:00:00,1280791.0
2021-03-22 01:00:00,1527767.85714286
2021-03-22 00:00:00,1247654.57142857
2021-03-21 23:00:00,1382685.66666667
2021-03-21 22:00:00,1552528.25
2021-03-21 21:00:00,1488473.85714286
2021-03-21 20:00:00,1358162.0
2021-03-21 19:00:00,1391346.25
2021-03-21 18:00:00,1386372.7
2021-03-21 17:00:00,1392214.4
2021-03-21 16:00:00,1360815.83333333
2021-03-21 15:00:00,1526384.5
2021-03-21 14:00:00,1474850.55555556
2021-03-21 13:00:00,1553721.66666667
2021-03-21 12:00:00,1446147.125
2021-03-21 11:00:00,1583930.25
2021-03-21 10:00:00,1382436.71428571
2021-03-21 09:00:00,1508937.0
2021-03-21 08:00:00,1300902.8
2021-03-21 07:00:00,1463871.0
2021-03-21 06:00:00,1389678.8
2021-03-21 05:00:00,1397037.2
2021-03-21 04:00:00,1495530.25
2021-03-21 03:00:00,1255987.0
2021-03-21 02:00:00,1663710.28571429
2021-03-21 01:00:00,1484270.25
2021-03-21 00:00:00,1309021.0
2021-03-20 23:00:00,1465064.625
2021-03-20 22:00:00,1493811.125
2021-03-20 21:00:00,1255348.8
2021-03-20 20:00:00,1382130.16666667
2021-03-20 19:00:00,1288453.57142857
2021-03-20 18:00:00,1390156.14285714
2021-03-20 17:00:00,1229395.1
2021-03-20 16:00:00,1307330.25
2021-03-20 15:00:00,1391877.5
2021-03-20 14:00:00,1265856.57142857
2021-03-20 13:00:00,1278682.75
2021-03-20 12:00:00,1352470.90909091
2021-03-20 11:00:00,1296608.33333333
2021-03-20 10:00:00,1307410.2
2021-03-20 09:00:00,1360318.33333333
2021-03-20 08:00:00,1444934.6
2021-03-20 07:00:00,1193939.8
2021-03-20 06:00:00,1314333.66666667
2021-03-20 05:00:00,1235740.42857143
2021-03-20 04:00:00,1589699.85714286
2021-03-20 03:00:00,1320036.66666667
2021-03-20 02:00:00,1326730.83333333
2021-03-20 01:00:00,1357168.6
2021-03-20 00:00:00,1180284.0
2021-03-19 23:00:00,1315118.5
2021-03-19 22:00:00,1391005.0
2021-03-19 21:00:00,1478902.6
2021-03-19 20:00:00,1367298.6
2021-03-19 19:00:00,1319374.5
2021-03-19 18:00:00,1291561.2
2021-03-19 17:00:00,1294541.6
2021-03-19 16:00:00,1280919.0
2021-03-19 15:00:00,1284979.75
2021-03-19 14:00:00,1296956.66666667
2021-03-19 13:00:00,1335224.8
2021-03-19 12:00:00,1282637.2
2021-03-19 11:00:00,1258379.14285714
2021-03-19 10:00:00,1282602.5
2021-03-19 09:00:00,1403501.25
2021-03-19 08:00:00,1225306.2
2021-03-19 07:00:00,1239369.2
2021-03-19 06:00:00,1319226.875
2021-03-19 05:00:00,1426351.11111111
2021-03-19 04:00:00,1265661.33333333
2021-03-19 03:00:00,1365653.33333333
2021-03-19 02:00:00,1285127.28571429
2021-03-19 01:00:00,1380219.0
2021-03-19 00:00:00,1335209.0
2021-03-18 23:00:00,1318493.5
2021-03-18 22:00:00,1385000.9
2021-03-18 21:00:00,1270418.33333333
2021-03-18 20:00:00,1311475.91666667
2021-03-18 19:00:00,1053566.0
2021-03-18 18:00:00,1220279.2
2021-03-18 17:00:00,1250406.66666667
2021-03-18 16:00:00,1276327.0
2021-03-18 15:00:00,1306935.5
2021-03-18 14:00:00,1334698.0
2021-03-18 13:00:00,1277510.6
2021-03-18 12:00:00,1292922.71428571
2021-03-18 11:00:00,1128097.5
2021-03-18 10:00:00,1285794.8
2021-03-18 09:00:00,1339557.57142857
2021-03-18 08:00:00,1236314.83333333
2021-03-18 07:00:00,1357051.66666667
2021-03-18 06:00:00,1329960.0
2021-03-18 05:00:00,1244519.6
2021-03-18 04:00:00,1198889.5
2021-03-18 03:00:00,1223228.33333333
2021-03-18 02:00:00,1280183.33333333
2021-03-18 01:00:00,1388582.66666667
2021-03-18 00:00:00,1142939.27272727
2021-03-17 23:00:00,1224852.0
2021-03-17 22:00:00,1305107.75
2021-03-17 21:00:00,1244166.25
2021-03-17 20:00:00,1252443.66666667
2021-03-17 19:00:00,1260564.71428571
2021-03-17 18:00:00,1296102.75
2021-03-17 17:00:00,1301919.66666667
2021-03-17 16:00:00,1178091.5
2021-03-17 15:00:00,1253791.16666667
2021-03-17 14:00:00,1240658.75
2021-03-17 13:00:00,1243975.42857143
2021-03-17 12:00:00,1292223.33333333
2021-03-17 11:00:00,1304282.5
2021-03-17 10:00:00,1412270.0
2021-03-17 09:00:00,1472190.85714286
2021-03-17 08:00:00,1319770.7
2021-03-17 07:00:00,1383450.5
2021-03-17 06:00:00,1301786.66666667
2021-03-17 05:00:00,1198804.66666667
2021-03-17 04:00:00,1287366.2
2021-03-17 03:00:00,1252628.0
2021-03-17 02:00:00,1305663.75
2021-03-17 01:00:00,1308888.14285714
2021-03-17 00:00:00,1390725.5
2021-03-16 23:00:00,1397402.4
2021-03-16 22:00:00,1333566.75
2021-03-16 21:00:00,1329982.0
2021-03-16 20:00:00,1281830.16666667
2021-03-16 19:00:00,1102397.0
2021-03-16 18:00:00,1308451.5
2021-03-16 17:00:00,1355973.16666667
2021-03-16 16:00:00,1331348.14285714
2021-03-16 15:00:00,1285377.85714286
2021-03-16 14:00:00,1269169.4
2021-03-16 13:00:00,1382792.66666667
2021-03-16 12:00:00,1198390.71428571
2021-03-16 11:00:00,1265750.5
2021-03-16 10:00:00,1242171.0
2021-03-16 09:00:00,1327329.16666667
2021-03-16 08:00:00,1208769.0
2021-03-16 07:00:00,1335131.0
2021-03-16 06:00:00,1320614.66666667
2021-03-16 05:00:00,1376193.125
2021-03-16 04:00:00,1569249.2
2021-03-16 03:00:00,1412904.90909091
2021-03-16 02:00:00,1291008.6
2021-03-16 01:00:00,1396638.33333333
2021-03-16 00:00:00,1350518.75
2021-03-15 23:00:00,1343801.5
2021-03-15 22:00:00,1317656.0
2021-03-15 21:00:00,1267337.0
2021-03-15 20:00:00,1293451.57142857
2021-03-15 19:00:00,1403769.8
2021-03-15 18:00:00,1290986.5
2021-03-15 17:00:00,1365101.4
2021-03-15 16:00:00,1288846.8
2021-03-15 15:00:00,1527843.66666667
2021-03-15 14:00:00,1387159.2
2021-03-15 13:00:00,1233284.83333333
2021-03-15 12:00:00,1252058.875
2021-03-15 11:00:00,1325896.55555556
2021-03-15 10:00:00,1585590.0
2021-03-15 09:00:00,1455722.75
2021-03-15 08:00:00,1306182.5
2021-03-15 07:00:00,1403137.75
2021-03-15 06:00:00,1322755.0
2021-03-15 05:00:00,1467870.0
2021-03-15 04:00:00,1378670.33333333
2021-03-15 03:00:00,1572369.57142857
2021-03-15 02:00:00,1401457.66666667
2021-03-15 01:00:00,1273272.83333333
2021-03-15 00:00:00,1412452.16666667
2021-03-14 23:00:00,1350217.42857143
2021-03-14 22:00:00,1341575.0
2021-03-14 21:00:00,1367914.75
2021-03-14 20:00:00,1365079.71428571
2021-03-14 19:00:00,1445071.8
2021-03-14 18:00:00,1372951.875
2021-03-14 17:00:00,1390411.2
2021-03-14 16:00:00,1274339.625
2021-03-14 15:00:00,1338081.8
2021-03-14 14:00:00,1307993.375
2021-03-14 13:00:00,1239064.71428571
