datetime,velocity_supply_total
2023-05-18 12:00:00,38.82402766
2023-05-18 11:00:00,38.82986023
2023-05-18 10:00:00,38.83355745
2023-05-18 09:00:00,38.83769345
2023-05-18 08:00:00,38.84308546
2023-05-18 07:00:00,38.84649177
2023-05-18 06:00:00,38.84835839
2023-05-18 05:00:00,38.85225225
2023-05-18 04:00:00,38.85267971
2023-05-18 03:00:00,38.85451936
2023-05-18 02:00:00,38.85714084
2023-05-18 01:00:00,38.8612622
2023-05-18 00:00:00,38.86323966
2023-05-17 23:00:00,38.86836296
2023-05-17 22:00:00,38.87377302
2023-05-17 21:00:00,38.87812263
2023-05-17 20:00:00,38.88455919
2023-05-17 19:00:00,38.89074009
2023-05-17 18:00:00,38.90748922
2023-05-17 17:00:00,38.91128628
2023-05-17 16:00:00,38.91920599
2023-05-17 15:00:00,38.92716322
2023-05-17 14:00:00,38.93488919
2023-05-17 13:00:00,38.94887042
2023-05-17 12:00:00,38.94819206
2023-05-17 11:00:00,38.95617083
2023-05-17 10:00:00,38.96461243
2023-05-17 09:00:00,38.97258015
2023-05-17 08:00:00,38.97678675
2023-05-17 07:00:00,38.983878
2023-05-17 06:00:00,38.9914487
2023-05-17 05:00:00,38.99629875
2023-05-17 04:00:00,38.99674957
2023-05-17 03:00:00,39.00159335
2023-05-17 02:00:00,39.0150951
2023-05-17 01:00:00,39.01904925
2023-05-17 00:00:00,39.0238345
2023-05-16 23:00:00,39.03485782
2023-05-16 22:00:00,39.04381329
2023-05-16 21:00:00,39.05396892
2023-05-16 20:00:00,39.06141561
2023-05-16 19:00:00,39.07584651
2023-05-16 18:00:00,39.09936488
2023-05-16 17:00:00,39.11241803
2023-05-16 16:00:00,39.12407223
2023-05-16 15:00:00,39.13581559
2023-05-16 14:00:00,39.14830727
2023-05-16 13:00:00,39.15720745
2023-05-16 12:00:00,39.16246426
2023-05-16 11:00:00,39.18771886
2023-05-16 10:00:00,39.18716565
2023-05-16 09:00:00,39.19165065
2023-05-16 08:00:00,39.20093163
2023-05-16 07:00:00,39.20562889
2023-05-16 06:00:00,39.20539356
2023-05-16 05:00:00,39.20362975
2023-05-16 04:00:00,39.21271687
2023-05-16 03:00:00,39.21706077
2023-05-16 02:00:00,39.21966759
2023-05-16 01:00:00,39.2209499
2023-05-16 00:00:00,39.22508592
2023-05-15 23:00:00,39.22760487
2023-05-15 22:00:00,39.22877322
2023-05-15 21:00:00,39.2328131
2023-05-15 20:00:00,39.24030489
2023-05-15 19:00:00,39.24428178
2023-05-15 18:00:00,39.24608917
2023-05-15 17:00:00,39.25160667
2023-05-15 16:00:00,39.25512585
2023-05-15 15:00:00,39.25835677
2023-05-15 14:00:00,39.26575546
2023-05-15 13:00:00,39.27056216
2023-05-15 12:00:00,39.27491016
2023-05-15 11:00:00,39.28325752
2023-05-15 10:00:00,39.29940671
2023-05-15 09:00:00,39.30118675
2023-05-15 08:00:00,39.30600168
2023-05-15 07:00:00,39.30860678
2023-05-15 06:00:00,39.31279837
2023-05-15 05:00:00,39.31387753
2023-05-15 04:00:00,39.31871432
2023-05-15 03:00:00,39.32105443
2023-05-15 02:00:00,39.32376328
2023-05-15 01:00:00,39.33004393
2023-05-15 00:00:00,39.33462562
2023-05-14 23:00:00,39.33489495
2023-05-14 22:00:00,39.34069018
2023-05-14 21:00:00,39.34343503
2023-05-14 20:00:00,39.34654837
2023-05-14 19:00:00,39.35682421
2023-05-14 18:00:00,39.36455043
2023-05-14 17:00:00,39.37464763
2023-05-14 16:00:00,39.39535756
2023-05-14 15:00:00,39.39440063
2023-05-14 14:00:00,39.40582054
2023-05-14 13:00:00,39.41472593
2023-05-14 12:00:00,39.42977367
2023-05-14 11:00:00,39.43462041
2023-05-14 10:00:00,39.44609694
2023-05-14 09:00:00,39.4500091
2023-05-14 08:00:00,39.46489364
2023-05-14 07:00:00,39.46790736
2023-05-14 06:00:00,39.47403949
2023-05-14 05:00:00,39.47684645
2023-05-14 04:00:00,39.48383008
2023-05-14 03:00:00,39.48726772
2023-05-14 02:00:00,39.50353391
2023-05-14 01:00:00,39.5215348
2023-05-14 00:00:00,39.53677234
2023-05-13 23:00:00,39.54905847
2023-05-13 22:00:00,39.57587229
2023-05-13 21:00:00,39.59617037
2023-05-13 20:00:00,39.60285349
2023-05-13 19:00:00,39.60841167
2023-05-13 18:00:00,39.6140712
2023-05-13 17:00:00,39.63492274
2023-05-13 16:00:00,39.6403698
2023-05-13 15:00:00,39.6623716
2023-05-13 14:00:00,39.67105932
2023-05-13 13:00:00,39.68738403
2023-05-13 12:00:00,39.69116678
2023-05-13 11:00:00,39.70855694
2023-05-13 10:00:00,39.71982473
2023-05-13 09:00:00,39.72922574
2023-05-13 08:00:00,39.74200729
2023-05-13 07:00:00,39.76035443
2023-05-13 06:00:00,39.78616922
2023-05-13 05:00:00,39.79624708
2023-05-13 04:00:00,39.81567331
2023-05-13 03:00:00,39.82995882
2023-05-13 02:00:00,39.83645835
2023-05-13 01:00:00,39.84215916
2023-05-13 00:00:00,39.85634817
2023-05-12 23:00:00,39.87136015
2023-05-12 22:00:00,39.88997242
2023-05-12 21:00:00,39.91203994
2023-05-12 20:00:00,39.95798009
2023-05-12 19:00:00,39.96759083
2023-05-12 18:00:00,39.98756542
2023-05-12 17:00:00,40.00121692
2023-05-12 16:00:00,40.01911826
2023-05-12 15:00:00,40.0273006
2023-05-12 14:00:00,40.03927682
2023-05-12 13:00:00,40.06150677
2023-05-12 12:00:00,40.08184022
2023-05-12 11:00:00,40.10919584
2023-05-12 10:00:00,40.13018493
2023-05-12 09:00:00,40.15131621
2023-05-12 08:00:00,40.16596654
2023-05-12 07:00:00,40.18042437
2023-05-12 06:00:00,40.20706576
2023-05-12 05:00:00,40.2215795
2023-05-12 04:00:00,40.23806518
2023-05-12 03:00:00,40.25171401
2023-05-12 02:00:00,40.28038618
2023-05-12 01:00:00,40.30638233
2023-05-12 00:00:00,40.33050302
2023-05-11 23:00:00,40.34105033
2023-05-11 22:00:00,40.35726153
2023-05-11 21:00:00,40.37841922
2023-05-11 20:00:00,40.39184372
2023-05-11 19:00:00,40.40572069
2023-05-11 18:00:00,40.44090023
2023-05-11 17:00:00,40.45285267
2023-05-11 16:00:00,40.48120295
2023-05-11 15:00:00,40.4923586
2023-05-11 14:00:00,40.51049416
2023-05-11 13:00:00,40.52028253
2023-05-11 12:00:00,40.54106791
2023-05-11 11:00:00,40.54292916
2023-05-11 10:00:00,40.55156773
2023-05-11 09:00:00,40.55978034
2023-05-11 08:00:00,40.56776242
2023-05-11 07:00:00,40.58159502
2023-05-11 06:00:00,40.60049168
2023-05-11 05:00:00,40.60602988
2023-05-11 04:00:00,40.62143727
2023-05-11 03:00:00,40.63186499
2023-05-11 02:00:00,40.6462084
2023-05-11 01:00:00,40.65547191
2023-05-11 00:00:00,40.67268314
2023-05-10 23:00:00,40.67676744
2023-05-10 22:00:00,40.69295685
2023-05-10 21:00:00,40.7040768
2023-05-10 20:00:00,40.71973368
2023-05-10 19:00:00,40.73608081
2023-05-10 18:00:00,40.7565277
2023-05-10 17:00:00,40.77335475
2023-05-10 16:00:00,40.7890651
2023-05-10 15:00:00,40.79866218
2023-05-10 14:00:00,40.81388752
2023-05-10 13:00:00,40.83104023
2023-05-10 12:00:00,40.84204434
2023-05-10 11:00:00,40.86415992
2023-05-10 10:00:00,40.86650747
2023-05-10 09:00:00,40.88377918
2023-05-10 08:00:00,40.89335774
2023-05-10 07:00:00,40.93225894
2023-05-10 06:00:00,40.93460273
2023-05-10 05:00:00,40.93641605
2023-05-10 04:00:00,40.9472549
2023-05-10 03:00:00,40.98585782
2023-05-10 02:00:00,41.0032898
2023-05-10 01:00:00,41.03691722
2023-05-10 00:00:00,41.05463624
2023-05-09 23:00:00,41.0876167
2023-05-09 22:00:00,41.09902018
2023-05-09 21:00:00,41.1198411
2023-05-09 20:00:00,41.14452111
2023-05-09 19:00:00,41.17540669
2023-05-09 18:00:00,41.19624886
2023-05-09 17:00:00,41.22447196
2023-05-09 16:00:00,41.23415963
2023-05-09 15:00:00,41.24971006
2023-05-09 14:00:00,41.27651663
2023-05-09 13:00:00,41.28715625
2023-05-09 12:00:00,41.30552409
2023-05-09 11:00:00,41.33554235
2023-05-09 10:00:00,41.34340442
2023-05-09 09:00:00,41.36194656
2023-05-09 08:00:00,41.37685122
2023-05-09 07:00:00,41.38820599
2023-05-09 06:00:00,41.39755783
2023-05-09 05:00:00,41.41486334
2023-05-09 04:00:00,41.41606636
2023-05-09 03:00:00,41.42003366
2023-05-09 02:00:00,41.43080262
2023-05-09 01:00:00,41.43943348
2023-05-09 00:00:00,41.44196405
2023-05-08 23:00:00,41.44709557
2023-05-08 22:00:00,41.45834545
2023-05-08 21:00:00,41.46481763
2023-05-08 20:00:00,41.4831115
2023-05-08 19:00:00,41.49005447
2023-05-08 18:00:00,41.4941599
2023-05-08 17:00:00,41.50685471
2023-05-08 16:00:00,41.5173907
2023-05-08 15:00:00,41.52596822
2023-05-08 14:00:00,41.54979673
2023-05-08 13:00:00,41.56472072
2023-05-08 12:00:00,41.56466821
2023-05-08 11:00:00,41.56893913
2023-05-08 10:00:00,41.58242687
2023-05-08 09:00:00,41.59021706
2023-05-08 08:00:00,41.60413435
2023-05-08 07:00:00,41.60505371
2023-05-08 06:00:00,41.6191116
2023-05-08 05:00:00,41.62046861
2023-05-08 04:00:00,41.62613329
2023-05-08 03:00:00,41.63620212
2023-05-08 02:00:00,41.64146246
2023-05-08 01:00:00,41.65655719
2023-05-08 00:00:00,41.66322083
2023-05-07 23:00:00,41.66941867
2023-05-07 22:00:00,41.68205493
2023-05-07 21:00:00,41.69909347
2023-05-07 20:00:00,41.69894283
2023-05-07 19:00:00,41.70404197
2023-05-07 18:00:00,41.71547897
2023-05-07 17:00:00,41.72334862
2023-05-07 16:00:00,41.73808204
2023-05-07 15:00:00,41.74427288
2023-05-07 14:00:00,41.74544558
2023-05-07 13:00:00,41.76068325
2023-05-07 12:00:00,41.76102082
2023-05-07 11:00:00,41.7684422
2023-05-07 10:00:00,41.77110004
2023-05-07 09:00:00,41.77203472
2023-05-07 08:00:00,41.7790101
2023-05-07 07:00:00,41.78268617
2023-05-07 06:00:00,41.79253999
2023-05-07 05:00:00,41.797994
2023-05-07 04:00:00,41.79940825
2023-05-07 03:00:00,41.80199652
2023-05-07 02:00:00,41.81091445
2023-05-07 01:00:00,41.8264683
2023-05-07 00:00:00,41.83500359
2023-05-06 23:00:00,41.84190042
2023-05-06 22:00:00,41.85298597
2023-05-06 21:00:00,41.8574265
2023-05-06 20:00:00,41.87551793
2023-05-06 19:00:00,41.88640891
2023-05-06 18:00:00,41.91217303
2023-05-06 17:00:00,41.93026369
2023-05-06 16:00:00,41.95807412
2023-05-06 15:00:00,41.97357189
2023-05-06 14:00:00,42.01227575
2023-05-06 13:00:00,42.0227138
2023-05-06 12:00:00,42.05537101
2023-05-06 11:00:00,42.06108901
2023-05-06 10:00:00,42.08041408
2023-05-06 09:00:00,42.09574534
2023-05-06 08:00:00,42.11495209
2023-05-06 07:00:00,42.12757215
2023-05-06 06:00:00,42.14676383
2023-05-06 05:00:00,42.14993312
2023-05-06 04:00:00,42.15792582
2023-05-06 03:00:00,42.16670426
2023-05-06 02:00:00,42.18015095
2023-05-06 01:00:00,42.19400424
2023-05-06 00:00:00,42.21436401
2023-05-05 23:00:00,42.23334328
2023-05-05 22:00:00,42.24803417
2023-05-05 21:00:00,42.2765117
2023-05-05 20:00:00,42.31066788
2023-05-05 19:00:00,42.32346064
2023-05-05 18:00:00,42.35058703
2023-05-05 17:00:00,42.37070926
2023-05-05 16:00:00,42.42357275
2023-05-05 15:00:00,42.43858934
2023-05-05 14:00:00,42.46616311
2023-05-05 13:00:00,42.48032902
2023-05-05 12:00:00,42.50107427
2023-05-05 11:00:00,42.50541402
2023-05-05 10:00:00,42.52813126
2023-05-05 09:00:00,42.54917361
2023-05-05 08:00:00,42.55843604
2023-05-05 07:00:00,42.56881289
2023-05-05 06:00:00,42.57750298
2023-05-05 05:00:00,42.60834466
2023-05-05 04:00:00,42.6204031
2023-05-05 03:00:00,42.64330881
2023-05-05 02:00:00,42.65745914
2023-05-05 01:00:00,42.67800466
2023-05-05 00:00:00,42.6997094
2023-05-04 23:00:00,42.70510782
2023-05-04 22:00:00,42.72162776
2023-05-04 21:00:00,42.72459269
2023-05-04 20:00:00,42.7433391
2023-05-04 19:00:00,42.76143572
2023-05-04 18:00:00,42.76551499
2023-05-04 17:00:00,42.78944248
2023-05-04 16:00:00,42.79832679
2023-05-04 15:00:00,42.83401875
2023-05-04 14:00:00,42.84412078
2023-05-04 13:00:00,42.85623029
2023-05-04 12:00:00,42.86476183
2023-05-04 11:00:00,42.88881599
2023-05-04 10:00:00,42.88852933
2023-05-04 09:00:00,42.89789277
2023-05-04 08:00:00,42.90552558
2023-05-04 07:00:00,42.91480417
2023-05-04 06:00:00,42.91871809
2023-05-04 05:00:00,42.92562909
2023-05-04 04:00:00,42.9298051
2023-05-04 03:00:00,42.94169332
2023-05-04 02:00:00,42.9465881
2023-05-04 01:00:00,42.96744857
2023-05-04 00:00:00,42.98065636
2023-05-03 23:00:00,42.98765314
2023-05-03 22:00:00,42.99475234
2023-05-03 21:00:00,43.01084125
2023-05-03 20:00:00,43.05478383
2023-05-03 19:00:00,43.07994342
2023-05-03 18:00:00,43.1115264
2023-05-03 17:00:00,43.14381121
2023-05-03 16:00:00,43.15661765
2023-05-03 15:00:00,43.17951733
2023-05-03 14:00:00,43.22308126
2023-05-03 13:00:00,43.2530752
2023-05-03 12:00:00,43.26375318
2023-05-03 11:00:00,43.28412032
2023-05-03 10:00:00,43.31604101
2023-05-03 09:00:00,43.3280818
2023-05-03 08:00:00,43.33883398
2023-05-03 07:00:00,43.34427975
2023-05-03 06:00:00,43.35334683
2023-05-03 05:00:00,43.3577696
2023-05-03 04:00:00,43.36650816
2023-05-03 03:00:00,43.37264504
2023-05-03 02:00:00,43.38139062
2023-05-03 01:00:00,43.38392261
2023-05-03 00:00:00,43.39206934
2023-05-02 23:00:00,43.39955707
2023-05-02 22:00:00,43.40200904
2023-05-02 21:00:00,43.4156812
2023-05-02 20:00:00,43.43043631
2023-05-02 19:00:00,43.45649079
2023-05-02 18:00:00,43.46878394
2023-05-02 17:00:00,43.49148856
2023-05-02 16:00:00,43.50437138
2023-05-02 15:00:00,43.51893089
2023-05-02 14:00:00,43.54539272
2023-05-02 13:00:00,43.55885041
2023-05-02 12:00:00,43.56860601
2023-05-02 11:00:00,43.58432846
2023-05-02 10:00:00,43.5871689
2023-05-02 09:00:00,43.59726042
2023-05-02 08:00:00,43.61437728
2023-05-02 07:00:00,43.63328559
2023-05-02 06:00:00,43.645986
2023-05-02 05:00:00,43.65012524
2023-05-02 04:00:00,43.65364198
2023-05-02 03:00:00,43.65909916
2023-05-02 02:00:00,43.67701974
2023-05-02 01:00:00,43.68381286
2023-05-02 00:00:00,43.68700333
2023-05-01 23:00:00,43.69161092
2023-05-01 22:00:00,43.70022435
2023-05-01 21:00:00,43.70931169
2023-05-01 20:00:00,43.71856582
2023-05-01 19:00:00,43.72923766
2023-05-01 18:00:00,43.73736209
2023-05-01 17:00:00,43.74142952
2023-05-01 16:00:00,43.75178283
2023-05-01 15:00:00,43.76254539
2023-05-01 14:00:00,43.77410904
2023-05-01 13:00:00,43.78156466
2023-05-01 12:00:00,43.7957518
2023-05-01 11:00:00,43.79698854
2023-05-01 10:00:00,43.80697493
2023-05-01 09:00:00,43.81427522
2023-05-01 08:00:00,43.81657666
2023-05-01 07:00:00,43.8314921
2023-05-01 06:00:00,43.83490654
2023-05-01 05:00:00,43.83610924
2023-05-01 04:00:00,43.83757833
2023-05-01 03:00:00,43.84321838
2023-05-01 02:00:00,43.84823554
2023-05-01 01:00:00,43.84958722
2023-05-01 00:00:00,43.85137822
2023-04-30 23:00:00,43.8596603
2023-04-30 22:00:00,43.86530337
2023-04-30 21:00:00,43.86811701
2023-04-30 20:00:00,43.87836554
2023-04-30 19:00:00,43.87940944
2023-04-30 18:00:00,43.88879613
2023-04-30 17:00:00,43.89711912
2023-04-30 16:00:00,43.90517839
2023-04-30 15:00:00,43.92562777
2023-04-30 14:00:00,43.92958722
2023-04-30 13:00:00,43.94666734
2023-04-30 12:00:00,43.94765011
2023-04-30 11:00:00,43.95307945
2023-04-30 10:00:00,43.95685742
2023-04-30 09:00:00,43.96394681
2023-04-30 08:00:00,43.96516267
2023-04-30 07:00:00,43.97052257
2023-04-30 06:00:00,43.97858579
2023-04-30 05:00:00,43.98391968
2023-04-30 04:00:00,43.98849011
2023-04-30 03:00:00,44.00158826
2023-04-30 02:00:00,44.00775148
2023-04-30 01:00:00,44.01264805
2023-04-30 00:00:00,44.01813872
2023-04-29 23:00:00,44.02327271
2023-04-29 22:00:00,44.03144282
2023-04-29 21:00:00,44.04022711
2023-04-29 20:00:00,44.05222591
2023-04-29 19:00:00,44.06503599
2023-04-29 18:00:00,44.07953128
2023-04-29 17:00:00,44.09351688
2023-04-29 16:00:00,44.10678296
2023-04-29 15:00:00,44.13086706
2023-04-29 14:00:00,44.14241302
2023-04-29 13:00:00,44.15930227
2023-04-29 12:00:00,44.16940004
2023-04-29 11:00:00,44.17500599
2023-04-29 10:00:00,44.18051116
2023-04-29 09:00:00,44.19693935
2023-04-29 08:00:00,44.21077941
2023-04-29 07:00:00,44.22287539
2023-04-29 06:00:00,44.2285004
2023-04-29 05:00:00,44.23516708
2023-04-29 04:00:00,44.23924361
2023-04-29 03:00:00,44.24836202
2023-04-29 02:00:00,44.25483324
2023-04-29 01:00:00,44.25914514
2023-04-29 00:00:00,44.26595292
2023-04-28 23:00:00,44.27887455
2023-04-28 22:00:00,44.28010337
2023-04-28 21:00:00,44.30134867
2023-04-28 20:00:00,44.31569886
2023-04-28 19:00:00,44.32248558
2023-04-28 18:00:00,44.36227452
2023-04-28 17:00:00,44.36268218
2023-04-28 16:00:00,44.38643786
2023-04-28 15:00:00,44.40879754
2023-04-28 14:00:00,44.4408927
2023-04-28 13:00:00,44.46153341
2023-04-28 12:00:00,44.47554443
2023-04-28 11:00:00,44.49894777
2023-04-28 10:00:00,44.50274384
2023-04-28 09:00:00,44.51022045
2023-04-28 08:00:00,44.52221009
2023-04-28 07:00:00,44.53052032
2023-04-28 06:00:00,44.53664457
2023-04-28 05:00:00,44.5512872
2023-04-28 04:00:00,44.5502871
2023-04-28 03:00:00,44.55380185
2023-04-28 02:00:00,44.56094227
2023-04-28 01:00:00,44.57365394
2023-04-28 00:00:00,44.58295764
2023-04-27 23:00:00,44.59054907
2023-04-27 22:00:00,44.60335157
2023-04-27 21:00:00,44.61864044
2023-04-27 20:00:00,44.6348483
2023-04-27 19:00:00,44.63916034
2023-04-27 18:00:00,44.66021518
2023-04-27 17:00:00,44.67329156
2023-04-27 16:00:00,44.68398563
2023-04-27 15:00:00,44.71172227
2023-04-27 14:00:00,44.72461957
2023-04-27 13:00:00,44.75144395
2023-04-27 12:00:00,44.75296811
2023-04-27 11:00:00,44.77171389
2023-04-27 10:00:00,44.78756481
2023-04-27 09:00:00,44.79616705
2023-04-27 08:00:00,44.81117247
2023-04-27 07:00:00,44.82623848
2023-04-27 06:00:00,44.83371645
2023-04-27 05:00:00,44.84142653
2023-04-27 04:00:00,44.85249694
2023-04-27 03:00:00,44.8637433
2023-04-27 02:00:00,44.86358154
2023-04-27 01:00:00,44.88714308
2023-04-27 00:00:00,44.88570078
2023-04-26 23:00:00,44.89517773
2023-04-26 22:00:00,44.91406662
2023-04-26 21:00:00,44.93333975
2023-04-26 20:00:00,44.9638353
2023-04-26 19:00:00,44.98237876
2023-04-26 18:00:00,45.02163568
2023-04-26 17:00:00,45.02468691
2023-04-26 16:00:00,45.03879673
2023-04-26 15:00:00,45.05291444
2023-04-26 14:00:00,45.06599114
2023-04-26 13:00:00,45.07125545
2023-04-26 12:00:00,45.08729216
2023-04-26 11:00:00,45.10419295
2023-04-26 10:00:00,45.12109853
2023-04-26 09:00:00,45.12717388
2023-04-26 08:00:00,45.14773321
2023-04-26 07:00:00,45.16525949
2023-04-26 06:00:00,45.16844732
2023-04-26 05:00:00,45.17702643
2023-04-26 04:00:00,45.18786562
2023-04-26 03:00:00,45.20174363
2023-04-26 02:00:00,45.21352471
2023-04-26 01:00:00,45.22339628
2023-04-26 00:00:00,45.22675482
2023-04-25 23:00:00,45.23946058
2023-04-25 22:00:00,45.24303404
2023-04-25 21:00:00,45.26151619
2023-04-25 20:00:00,45.27907651
2023-04-25 19:00:00,45.29486509
2023-04-25 18:00:00,45.30701733
2023-04-25 17:00:00,45.32918757
2023-04-25 16:00:00,45.36213506
2023-04-25 15:00:00,45.37042947
2023-04-25 14:00:00,45.39844207
2023-04-25 13:00:00,45.41266667
2023-04-25 12:00:00,45.43617017
2023-04-25 11:00:00,45.46111353
2023-04-25 10:00:00,45.48436597
2023-04-25 09:00:00,45.49467178
2023-04-25 08:00:00,45.51467211
2023-04-25 07:00:00,45.54645495
2023-04-25 06:00:00,45.55128164
2023-04-25 05:00:00,45.56420485
2023-04-25 04:00:00,45.57918099
2023-04-25 03:00:00,45.5820975
2023-04-25 02:00:00,45.59251755
2023-04-25 01:00:00,45.61320883
2023-04-25 00:00:00,45.61883595
2023-04-24 23:00:00,45.62299373
2023-04-24 22:00:00,45.62614436
2023-04-24 21:00:00,45.63215547
2023-04-24 20:00:00,45.64455584
2023-04-24 19:00:00,45.65449714
2023-04-24 18:00:00,45.66640518
2023-04-24 17:00:00,45.67516823
2023-04-24 16:00:00,45.69715622
2023-04-24 15:00:00,45.7104097
2023-04-24 14:00:00,45.72986539
2023-04-24 13:00:00,45.7471867
2023-04-24 12:00:00,45.75612356
2023-04-24 11:00:00,45.76780968
2023-04-24 10:00:00,45.78315169
2023-04-24 09:00:00,45.79089486
2023-04-24 08:00:00,45.79559283
2023-04-24 07:00:00,45.80947327
2023-04-24 06:00:00,45.81456688
2023-04-24 05:00:00,45.82233144
2023-04-24 04:00:00,45.82237833
2023-04-24 03:00:00,45.82344505
2023-04-24 02:00:00,45.83093542
2023-04-24 01:00:00,45.83421988
2023-04-24 00:00:00,45.83588349
2023-04-23 23:00:00,45.85067499
2023-04-23 22:00:00,45.85551904
2023-04-23 21:00:00,45.85819805
2023-04-23 20:00:00,45.87015059
2023-04-23 19:00:00,45.88112147
2023-04-23 18:00:00,45.89116157
2023-04-23 17:00:00,45.90492271
2023-04-23 16:00:00,45.91097177
2023-04-23 15:00:00,45.92594211
2023-04-23 14:00:00,45.93627806
2023-04-23 13:00:00,45.94488047
2023-04-23 12:00:00,45.96610657
2023-04-23 11:00:00,45.98476027
2023-04-23 10:00:00,45.99902833
2023-04-23 09:00:00,46.0104269
2023-04-23 08:00:00,46.01770937
2023-04-23 07:00:00,46.02404007
2023-04-23 06:00:00,46.03030095
2023-04-23 05:00:00,46.0380111
2023-04-23 04:00:00,46.0392462
2023-04-23 03:00:00,46.04297622
2023-04-23 02:00:00,46.05036031
2023-04-23 01:00:00,46.06045414
2023-04-23 00:00:00,46.06572362
2023-04-22 23:00:00,46.07763113
2023-04-22 22:00:00,46.08195689
2023-04-22 21:00:00,46.09804301
2023-04-22 20:00:00,46.11713325
2023-04-22 19:00:00,46.13976196
2023-04-22 18:00:00,46.15889217
2023-04-22 17:00:00,46.17069083
2023-04-22 16:00:00,46.19213288
2023-04-22 15:00:00,46.20795175
2023-04-22 14:00:00,46.22061529
2023-04-22 13:00:00,46.226581
2023-04-22 12:00:00,46.24252679
2023-04-22 11:00:00,46.25955287
2023-04-22 10:00:00,46.26594473
2023-04-22 09:00:00,46.27219741
2023-04-22 08:00:00,46.28080286
2023-04-22 07:00:00,46.29256387
2023-04-22 06:00:00,46.29843473
2023-04-22 05:00:00,46.30215573
2023-04-22 04:00:00,46.31330418
2023-04-22 03:00:00,46.31324045
2023-04-22 02:00:00,46.32064937
2023-04-22 01:00:00,46.32334461
2023-04-22 00:00:00,46.32581575
2023-04-21 23:00:00,46.32973416
2023-04-21 22:00:00,46.3381119
2023-04-21 21:00:00,46.34703315
2023-04-21 20:00:00,46.35471653
2023-04-21 19:00:00,46.37885392
2023-04-21 18:00:00,46.39323043
2023-04-21 17:00:00,46.40118679
2023-04-21 16:00:00,46.41486013
2023-04-21 15:00:00,46.42561676
2023-04-21 14:00:00,46.44259887
2023-04-21 13:00:00,46.47383117
2023-04-21 12:00:00,46.47414714
2023-04-21 11:00:00,46.49061646
2023-04-21 10:00:00,46.49871019
2023-04-21 09:00:00,46.51524242
2023-04-21 08:00:00,46.51840542
2023-04-21 07:00:00,46.52504917
2023-04-21 06:00:00,46.53218144
2023-04-21 05:00:00,46.53434388
2023-04-21 04:00:00,46.53770862
2023-04-21 03:00:00,46.5390853
2023-04-21 02:00:00,46.5540908
2023-04-21 01:00:00,46.55929922
2023-04-21 00:00:00,46.56571522
2023-04-20 23:00:00,46.56967567
2023-04-20 22:00:00,46.57817585
2023-04-20 21:00:00,46.595055
2023-04-20 20:00:00,46.59606104
2023-04-20 19:00:00,46.60042928
2023-04-20 18:00:00,46.61157157
2023-04-20 17:00:00,46.6217308
2023-04-20 16:00:00,46.63183511
2023-04-20 15:00:00,46.64428227
2023-04-20 14:00:00,46.65875042
2023-04-20 13:00:00,46.66882112
2023-04-20 12:00:00,46.6759253
2023-04-20 11:00:00,46.68466775
2023-04-20 10:00:00,46.68991719
2023-04-20 09:00:00,46.70033586
2023-04-20 08:00:00,46.70991879
2023-04-20 07:00:00,46.71666909
2023-04-20 06:00:00,46.72523436
2023-04-20 05:00:00,46.72619888
2023-04-20 04:00:00,46.7331095
2023-04-20 03:00:00,46.73900665
2023-04-20 02:00:00,46.73956464
2023-04-20 01:00:00,46.74479286
2023-04-20 00:00:00,46.75041387
2023-04-19 23:00:00,46.75382369
2023-04-19 22:00:00,46.75483325
2023-04-19 21:00:00,46.75765849
2023-04-19 20:00:00,46.76088738
2023-04-19 19:00:00,46.76637616
2023-04-19 18:00:00,46.77469153
2023-04-19 17:00:00,46.78917484
2023-04-19 16:00:00,46.8023783
2023-04-19 15:00:00,46.80856881
2023-04-19 14:00:00,46.81457512
2023-04-19 13:00:00,46.83175718
2023-04-19 12:00:00,46.84101919
2023-04-19 11:00:00,46.84689092
2023-04-19 10:00:00,46.85273318
2023-04-19 09:00:00,46.85324156
2023-04-19 08:00:00,46.85871593
2023-04-19 07:00:00,46.87081165
2023-04-19 06:00:00,46.8808418
2023-04-19 05:00:00,46.87918932
2023-04-19 04:00:00,46.9165149
2023-04-19 03:00:00,46.92991703
2023-04-19 02:00:00,46.93559304
2023-04-19 01:00:00,46.95465964
2023-04-19 00:00:00,46.96795675
2023-04-18 23:00:00,46.9695749
2023-04-18 22:00:00,46.97179726
2023-04-18 21:00:00,46.97706467
2023-04-18 20:00:00,46.98524745
2023-04-18 19:00:00,47.02021198
2023-04-18 18:00:00,47.02038762
2023-04-18 17:00:00,47.03966004
2023-04-18 16:00:00,47.04976318
2023-04-18 15:00:00,47.06537825
2023-04-18 14:00:00,47.07732221
2023-04-18 13:00:00,47.09586964
2023-04-18 12:00:00,47.10099111
2023-04-18 11:00:00,47.12825774
2023-04-18 10:00:00,47.12902209
2023-04-18 09:00:00,47.15326814
2023-04-18 08:00:00,47.1686548
2023-04-18 07:00:00,47.17226348
2023-04-18 06:00:00,47.17417152
2023-04-18 05:00:00,47.18596853
2023-04-18 04:00:00,47.19355821
2023-04-18 03:00:00,47.1961877
2023-04-18 02:00:00,47.1968164
2023-04-18 01:00:00,47.20735437
2023-04-18 00:00:00,47.20748423
2023-04-17 23:00:00,47.21614315
2023-04-17 22:00:00,47.21892785
2023-04-17 21:00:00,47.22328907
