datetime,block_interval
2021-05-24 04:00:00,607.0
2021-05-24 03:00:00,787.8
2021-05-24 02:00:00,381.33333333
2021-05-24 01:00:00,1122.0
2021-05-24 00:00:00,526.42857143
2021-05-23 23:00:00,1637.0
2021-05-23 22:00:00,717.6
2021-05-23 21:00:00,585.0
2021-05-23 20:00:00,970.5
2021-05-23 19:00:00,1124.5
2021-05-23 18:00:00,1783.0
2021-05-23 17:00:00,599.85714286
2021-05-23 16:00:00,634.33333333
2021-05-23 15:00:00,795.75
2021-05-23 14:00:00,459.57142857
2021-05-23 13:00:00,510.71428571
2021-05-23 12:00:00,946.5
2021-05-23 11:00:00,1033.25
2021-05-23 10:00:00,579.2
2021-05-23 09:00:00,834.0
2021-05-23 08:00:00,744.8
2021-05-23 07:00:00,372.1
2021-05-23 06:00:00,946.66666667
2021-05-23 05:00:00,606.16666667
2021-05-23 04:00:00,845.83333333
2021-05-23 03:00:00,573.25
2021-05-23 02:00:00,877.4
2021-05-23 01:00:00,532.2
2021-05-23 00:00:00,903.25
2021-05-22 23:00:00,439.625
2021-05-22 22:00:00,593.83333333
2021-05-22 21:00:00,1088.75
2021-05-22 20:00:00,694.0
2021-05-22 19:00:00,829.4
2021-05-22 18:00:00,858.5
2021-05-22 17:00:00,693.0
2021-05-22 16:00:00,2226.33333333
2021-05-22 15:00:00,
2021-05-22 14:00:00,385.72727273
2021-05-22 13:00:00,890.0
2021-05-22 12:00:00,580.375
2021-05-22 11:00:00,890.5
2021-05-22 10:00:00,419.875
2021-05-22 09:00:00,407.45454545
2021-05-22 08:00:00,1538.0
2021-05-22 07:00:00,1227.0
2021-05-22 06:00:00,609.66666667
2021-05-22 05:00:00,1339.66666667
2021-05-22 04:00:00,511.0
2021-05-22 03:00:00,615.5
2021-05-22 02:00:00,1722.0
2021-05-22 01:00:00,1326.5
2021-05-22 00:00:00,1686.0
2021-05-21 23:00:00,681.75
2021-05-21 22:00:00,574.66666667
2021-05-21 21:00:00,727.875
2021-05-21 20:00:00,2435.0
2021-05-21 19:00:00,405.8
2021-05-21 18:00:00,658.57142857
2021-05-21 17:00:00,817.6
2021-05-21 16:00:00,717.0
2021-05-21 15:00:00,641.57142857
2021-05-21 14:00:00,1333.0
2021-05-21 13:00:00,720.0
2021-05-21 12:00:00,1291.33333333
2021-05-21 11:00:00,701.0
2021-05-21 10:00:00,1297.66666667
2021-05-21 09:00:00,3918.0
2021-05-21 08:00:00,1877.5
2021-05-21 07:00:00,537.0
2021-05-21 06:00:00,449.625
2021-05-21 05:00:00,1372.0
2021-05-21 04:00:00,437.57142857
2021-05-21 03:00:00,785.5
2021-05-21 02:00:00,678.0
2021-05-21 01:00:00,953.75
2021-05-21 00:00:00,635.83333333
2021-05-20 23:00:00,1495.5
2021-05-20 22:00:00,873.2
2021-05-20 21:00:00,1179.66666667
2021-05-20 20:00:00,985.66666667
2021-05-20 19:00:00,734.8
2021-05-20 18:00:00,370.1
2021-05-20 17:00:00,549.0
2021-05-20 16:00:00,649.0
2021-05-20 15:00:00,1117.0
2021-05-20 14:00:00,450.33333333
2021-05-20 13:00:00,1423.33333333
2021-05-20 12:00:00,818.66666667
2021-05-20 11:00:00,833.33333333
2021-05-20 10:00:00,483.66666667
2021-05-20 09:00:00,856.5
2021-05-20 08:00:00,672.66666667
2021-05-20 07:00:00,537.875
2021-05-20 06:00:00,938.0
2021-05-20 05:00:00,1714.33333333
2021-05-20 04:00:00,447.4
2021-05-20 03:00:00,526.0
2021-05-20 02:00:00,878.0
2021-05-20 01:00:00,1756.75
2021-05-20 00:00:00,1410.0
2021-05-19 23:00:00,634.83333333
2021-05-19 22:00:00,726.33333333
2021-05-19 21:00:00,526.28571429
2021-05-19 20:00:00,575.5
2021-05-19 19:00:00,1356.66666667
2021-05-19 18:00:00,523.83333333
2021-05-19 17:00:00,571.42857143
2021-05-19 16:00:00,704.16666667
2021-05-19 15:00:00,677.5
2021-05-19 14:00:00,871.0
2021-05-19 13:00:00,512.42857143
2021-05-19 12:00:00,800.2
2021-05-19 11:00:00,891.25
2021-05-19 10:00:00,1333.33333333
2021-05-19 09:00:00,363.125
2021-05-19 08:00:00,826.33333333
2021-05-19 07:00:00,703.25
2021-05-19 06:00:00,748.75
2021-05-19 05:00:00,750.33333333
2021-05-19 04:00:00,549.2
2021-05-19 03:00:00,933.0
2021-05-19 02:00:00,544.0
2021-05-19 01:00:00,400.7
2021-05-19 00:00:00,1342.0
2021-05-18 23:00:00,741.0
2021-05-18 22:00:00,1201.0
2021-05-18 21:00:00,877.0
2021-05-18 20:00:00,1879.5
2021-05-18 19:00:00,854.66666667
2021-05-18 18:00:00,1328.66666667
2021-05-18 17:00:00,1594.33333333
2021-05-18 16:00:00,297.66666667
2021-05-18 15:00:00,920.0
2021-05-18 14:00:00,515.71428571
2021-05-18 13:00:00,1891.5
2021-05-18 12:00:00,1129.66666667
2021-05-18 11:00:00,983.5
2021-05-18 10:00:00,
2021-05-18 09:00:00,668.83333333
2021-05-18 08:00:00,1077.0
2021-05-18 07:00:00,569.8
2021-05-18 06:00:00,538.28571429
2021-05-18 05:00:00,588.0
2021-05-18 04:00:00,966.33333333
2021-05-18 03:00:00,1311.66666667
2021-05-18 02:00:00,670.6
2021-05-18 01:00:00,1394.75
2021-05-18 00:00:00,988.0
2021-05-17 23:00:00,819.0
2021-05-17 22:00:00,878.66666667
2021-05-17 21:00:00,672.66666667
2021-05-17 20:00:00,710.4
2021-05-17 19:00:00,380.875
2021-05-17 18:00:00,375.7
2021-05-17 17:00:00,1273.66666667
2021-05-17 16:00:00,557.83333333
2021-05-17 15:00:00,888.75
2021-05-17 14:00:00,753.66666667
2021-05-17 13:00:00,656.75
2021-05-17 12:00:00,522.0
2021-05-17 11:00:00,580.71428571
2021-05-17 10:00:00,542.66666667
2021-05-17 09:00:00,699.0
2021-05-17 08:00:00,585.16666667
2021-05-17 07:00:00,588.8
2021-05-17 06:00:00,759.8
2021-05-17 05:00:00,1228.33333333
2021-05-17 04:00:00,587.83333333
2021-05-17 03:00:00,1984.5
2021-05-17 02:00:00,1375.0
2021-05-17 01:00:00,815.0
2021-05-17 00:00:00,1016.33333333
2021-05-16 23:00:00,408.77777778
2021-05-16 22:00:00,767.6
2021-05-16 21:00:00,404.55555556
2021-05-16 20:00:00,892.8
2021-05-16 19:00:00,2189.5
2021-05-16 18:00:00,1131.66666667
2021-05-16 17:00:00,451.5
2021-05-16 16:00:00,388.2
2021-05-16 15:00:00,719.5
2021-05-16 14:00:00,932.33333333
2021-05-16 13:00:00,840.4
2021-05-16 12:00:00,508.71428571
2021-05-16 11:00:00,754.75
2021-05-16 10:00:00,1841.5
2021-05-16 09:00:00,470.375
2021-05-16 08:00:00,635.2
2021-05-16 07:00:00,746.85714286
2021-05-16 06:00:00,710.0
2021-05-16 05:00:00,383.16666667
2021-05-16 04:00:00,1062.25
2021-05-16 03:00:00,487.33333333
2021-05-16 02:00:00,844.0
2021-05-16 01:00:00,499.75
2021-05-16 00:00:00,690.6
2021-05-15 23:00:00,673.14285714
2021-05-15 22:00:00,557.4
2021-05-15 21:00:00,792.0
2021-05-15 20:00:00,637.16666667
2021-05-15 19:00:00,883.5
2021-05-15 18:00:00,998.25
2021-05-15 17:00:00,463.28571429
2021-05-15 16:00:00,1139.0
2021-05-15 15:00:00,546.71428571
2021-05-15 14:00:00,476.88888889
2021-05-15 13:00:00,1847.5
2021-05-15 12:00:00,909.0
2021-05-15 11:00:00,1248.0
2021-05-15 10:00:00,536.83333333
2021-05-15 09:00:00,1025.0
2021-05-15 08:00:00,1279.5
2021-05-15 07:00:00,607.0
2021-05-15 06:00:00,769.2
2021-05-15 05:00:00,385.0
2021-05-15 04:00:00,2535.0
2021-05-15 03:00:00,344.83333333
2021-05-15 02:00:00,506.625
2021-05-15 01:00:00,891.75
2021-05-15 00:00:00,650.5
2021-05-14 23:00:00,195.33333333
2021-05-14 22:00:00,740.83333333
2021-05-14 21:00:00,511.8
2021-05-14 20:00:00,342.72727273
2021-05-14 19:00:00,507.14285714
2021-05-14 18:00:00,395.88888889
2021-05-14 17:00:00,622.33333333
2021-05-14 16:00:00,912.2
2021-05-14 15:00:00,595.16666667
2021-05-14 14:00:00,882.16666667
2021-05-14 13:00:00,1571.0
2021-05-14 12:00:00,2112.0
2021-05-14 11:00:00,1418.5
2021-05-14 10:00:00,551.83333333
2021-05-14 09:00:00,1362.66666667
2021-05-14 08:00:00,
2021-05-14 07:00:00,492.8
2021-05-14 06:00:00,536.28571429
2021-05-14 05:00:00,1079.66666667
2021-05-14 04:00:00,461.0
2021-05-14 03:00:00,430.77777778
2021-05-14 02:00:00,1344.75
2021-05-14 01:00:00,392.75
2021-05-14 00:00:00,551.57142857
2021-05-13 23:00:00,1087.33333333
2021-05-13 22:00:00,510.1
2021-05-13 21:00:00,574.2
2021-05-13 20:00:00,405.22222222
2021-05-13 19:00:00,392.28571429
2021-05-13 18:00:00,350.36363636
2021-05-13 17:00:00,565.16666667
2021-05-13 16:00:00,534.57142857
2021-05-13 15:00:00,675.66666667
2021-05-13 14:00:00,635.0
2021-05-13 13:00:00,688.33333333
2021-05-13 12:00:00,809.8
2021-05-13 11:00:00,1279.5
2021-05-13 10:00:00,507.71428571
2021-05-13 09:00:00,705.2
2021-05-13 08:00:00,508.71428571
2021-05-13 07:00:00,410.7
2021-05-13 06:00:00,684.2
2021-05-13 05:00:00,336.66666667
2021-05-13 04:00:00,523.14285714
2021-05-13 03:00:00,786.0
2021-05-13 02:00:00,423.5
2021-05-13 01:00:00,499.625
2021-05-13 00:00:00,551.83333333
2021-05-12 23:00:00,470.75
2021-05-12 22:00:00,583.83333333
2021-05-12 21:00:00,452.0
2021-05-12 20:00:00,692.8
2021-05-12 19:00:00,490.14285714
2021-05-12 18:00:00,253.42857143
2021-05-12 17:00:00,524.42857143
2021-05-12 16:00:00,517.375
2021-05-12 15:00:00,558.375
2021-05-12 14:00:00,596.75
2021-05-12 13:00:00,250.6
2021-05-12 12:00:00,582.44444444
2021-05-12 11:00:00,1758.0
2021-05-12 10:00:00,268.61538462
2021-05-12 09:00:00,366.5
2021-05-12 08:00:00,378.0
2021-05-12 07:00:00,991.75
2021-05-12 06:00:00,1274.66666667
2021-05-12 05:00:00,578.66666667
2021-05-12 04:00:00,981.5
2021-05-12 03:00:00,445.0
2021-05-12 02:00:00,479.875
2021-05-12 01:00:00,479.57142857
2021-05-12 00:00:00,608.28571429
2021-05-11 23:00:00,378.125
2021-05-11 22:00:00,500.28571429
2021-05-11 21:00:00,273.69230769
2021-05-11 20:00:00,658.5
2021-05-11 19:00:00,548.625
2021-05-11 18:00:00,581.0
2021-05-11 17:00:00,593.16666667
2021-05-11 16:00:00,661.6
2021-05-11 15:00:00,893.5
2021-05-11 14:00:00,510.57142857
2021-05-11 13:00:00,503.71428571
2021-05-11 12:00:00,493.125
2021-05-11 11:00:00,591.44444444
2021-05-11 10:00:00,414.66666667
2021-05-11 09:00:00,328.44444444
2021-05-11 08:00:00,571.83333333
2021-05-11 07:00:00,406.66666667
2021-05-11 06:00:00,397.33333333
2021-05-11 05:00:00,726.33333333
2021-05-11 04:00:00,583.85714286
2021-05-11 03:00:00,451.0
2021-05-11 02:00:00,581.85714286
2021-05-11 01:00:00,440.25
2021-05-11 00:00:00,522.71428571
2021-05-10 23:00:00,561.25
2021-05-10 22:00:00,437.33333333
2021-05-10 21:00:00,794.75
2021-05-10 20:00:00,527.25
2021-05-10 19:00:00,393.25
2021-05-10 18:00:00,733.33333333
2021-05-10 17:00:00,365.625
2021-05-10 16:00:00,329.3
2021-05-10 15:00:00,464.125
2021-05-10 14:00:00,451.0
2021-05-10 13:00:00,719.8
2021-05-10 12:00:00,778.0
2021-05-10 11:00:00,565.5
2021-05-10 10:00:00,447.625
2021-05-10 09:00:00,589.66666667
2021-05-10 08:00:00,693.66666667
2021-05-10 07:00:00,412.0
2021-05-10 06:00:00,426.66666667
2021-05-10 05:00:00,715.83333333
2021-05-10 04:00:00,236.5
2021-05-10 03:00:00,451.90909091
2021-05-10 02:00:00,607.75
2021-05-10 01:00:00,312.91666667
2021-05-10 00:00:00,379.66666667
2021-05-09 23:00:00,468.42857143
2021-05-09 22:00:00,2620.0
2021-05-09 21:00:00,392.88888889
2021-05-09 20:00:00,650.0
2021-05-09 19:00:00,574.66666667
2021-05-09 18:00:00,570.66666667
2021-05-09 17:00:00,408.45454545
2021-05-09 16:00:00,1411.5
2021-05-09 15:00:00,209.6875
2021-05-09 14:00:00,390.33333333
2021-05-09 13:00:00,360.18181818
2021-05-09 12:00:00,650.5
2021-05-09 11:00:00,270.08333333
2021-05-09 10:00:00,793.6
2021-05-09 09:00:00,367.6
2021-05-09 08:00:00,390.77777778
2021-05-09 07:00:00,362.75
2021-05-09 06:00:00,524.28571429
2021-05-09 05:00:00,475.1
2021-05-09 04:00:00,802.0
2021-05-09 03:00:00,977.75
2021-05-09 02:00:00,331.55555556
2021-05-09 01:00:00,328.16666667
2021-05-09 00:00:00,472.28571429
2021-05-08 23:00:00,626.0
2021-05-08 22:00:00,372.375
2021-05-08 21:00:00,327.09090909
2021-05-08 20:00:00,603.5
2021-05-08 19:00:00,732.42857143
2021-05-08 18:00:00,438.66666667
2021-05-08 17:00:00,871.4
2021-05-08 16:00:00,808.0
2021-05-08 15:00:00,564.0
2021-05-08 14:00:00,567.0
2021-05-08 13:00:00,287.45454545
2021-05-08 12:00:00,394.0
2021-05-08 11:00:00,689.6
2021-05-08 10:00:00,415.0
2021-05-08 09:00:00,891.0
2021-05-08 08:00:00,484.0
2021-05-08 07:00:00,370.81818182
2021-05-08 06:00:00,539.14285714
2021-05-08 05:00:00,507.66666667
2021-05-08 04:00:00,543.28571429
2021-05-08 03:00:00,402.66666667
2021-05-08 02:00:00,583.0
2021-05-08 01:00:00,574.83333333
2021-05-08 00:00:00,498.875
2021-05-07 23:00:00,310.3
2021-05-07 22:00:00,265.0
2021-05-07 21:00:00,443.375
2021-05-07 20:00:00,725.2
2021-05-07 19:00:00,246.9375
2021-05-07 18:00:00,992.2
2021-05-07 17:00:00,851.0
2021-05-07 16:00:00,848.4
2021-05-07 15:00:00,478.8
2021-05-07 14:00:00,729.0
2021-05-07 13:00:00,612.83333333
2021-05-07 12:00:00,904.0
2021-05-07 11:00:00,584.8
2021-05-07 10:00:00,508.14285714
2021-05-07 09:00:00,440.875
2021-05-07 08:00:00,705.2
2021-05-07 07:00:00,314.33333333
2021-05-07 06:00:00,403.25
2021-05-07 05:00:00,617.33333333
2021-05-07 04:00:00,722.2
2021-05-07 03:00:00,515.57142857
2021-05-07 02:00:00,452.75
2021-05-07 01:00:00,572.42857143
2021-05-07 00:00:00,445.85714286
2021-05-06 23:00:00,305.33333333
2021-05-06 22:00:00,350.1
2021-05-06 21:00:00,342.36363636
2021-05-06 20:00:00,519.28571429
2021-05-06 19:00:00,320.18181818
2021-05-06 18:00:00,567.83333333
2021-05-06 17:00:00,754.6
2021-05-06 16:00:00,503.0
2021-05-06 15:00:00,1281.0
2021-05-06 14:00:00,818.5
2021-05-06 13:00:00,812.25
2021-05-06 12:00:00,1161.75
2021-05-06 11:00:00,367.28571429
2021-05-06 10:00:00,851.4
2021-05-06 09:00:00,310.11111111
2021-05-06 08:00:00,301.14285714
2021-05-06 07:00:00,1252.33333333
2021-05-06 06:00:00,819.8
2021-05-06 05:00:00,478.8
2021-05-06 04:00:00,321.15384615
2021-05-06 03:00:00,814.0
2021-05-06 02:00:00,731.16666667
2021-05-06 01:00:00,327.55555556
2021-05-06 00:00:00,678.0
2021-05-05 23:00:00,763.33333333
2021-05-05 22:00:00,338.42857143
2021-05-05 21:00:00,777.57142857
2021-05-05 20:00:00,1151.0
2021-05-05 19:00:00,318.76923077
2021-05-05 18:00:00,319.625
2021-05-05 17:00:00,663.5
2021-05-05 16:00:00,887.25
2021-05-05 15:00:00,652.5
2021-05-05 14:00:00,541.71428571
2021-05-05 13:00:00,606.83333333
2021-05-05 12:00:00,613.2
2021-05-05 11:00:00,559.16666667
2021-05-05 10:00:00,329.81818182
2021-05-05 09:00:00,323.33333333
2021-05-05 08:00:00,543.33333333
2021-05-05 07:00:00,1182.33333333
2021-05-05 06:00:00,424.22222222
2021-05-05 05:00:00,412.22222222
2021-05-05 04:00:00,715.4
2021-05-05 03:00:00,949.83333333
2021-05-05 02:00:00,1917.0
2021-05-05 01:00:00,497.66666667
2021-05-05 00:00:00,575.66666667
2021-05-04 23:00:00,335.27272727
2021-05-04 22:00:00,638.16666667
2021-05-04 21:00:00,413.8
2021-05-04 20:00:00,635.0
2021-05-04 19:00:00,331.45454545
2021-05-04 18:00:00,623.9
2021-05-04 17:00:00,181.25
2021-05-04 16:00:00,342.7
2021-05-04 15:00:00,791.0
2021-05-04 14:00:00,546.4
2021-05-04 13:00:00,587.85714286
2021-05-04 12:00:00,284.8
2021-05-04 11:00:00,581.66666667
2021-05-04 10:00:00,800.33333333
2021-05-04 09:00:00,318.875
2021-05-04 08:00:00,450.75
2021-05-04 07:00:00,468.11111111
2021-05-04 06:00:00,1051.0
2021-05-04 05:00:00,434.375
2021-05-04 04:00:00,677.0
2021-05-04 03:00:00,797.33333333
2021-05-04 02:00:00,351.2
2021-05-04 01:00:00,306.25
2021-05-04 00:00:00,627.83333333
2021-05-03 23:00:00,232.46666667
2021-05-03 22:00:00,363.4
2021-05-03 21:00:00,516.44444444
2021-05-03 20:00:00,400.0
2021-05-03 19:00:00,452.375
2021-05-03 18:00:00,866.83333333
2021-05-03 17:00:00,1273.0
2021-05-03 16:00:00,629.6
2021-05-03 15:00:00,771.2
2021-05-03 14:00:00,393.55555556
2021-05-03 13:00:00,565.28571429
2021-05-03 12:00:00,440.28571429
2021-05-03 11:00:00,479.125
2021-05-03 10:00:00,342.27272727
2021-05-03 09:00:00,379.375
2021-05-03 08:00:00,457.11111111
2021-05-03 07:00:00,818.25
2021-05-03 06:00:00,502.28571429
2021-05-03 05:00:00,344.64285714
2021-05-03 04:00:00,695.66666667
2021-05-03 03:00:00,360.5
2021-05-03 02:00:00,396.375
2021-05-03 01:00:00,1407.0
2021-05-03 00:00:00,728.5
2021-05-02 23:00:00,617.5
2021-05-02 22:00:00,701.57142857
2021-05-02 21:00:00,240.0
2021-05-02 20:00:00,664.0
2021-05-02 19:00:00,276.0
2021-05-02 18:00:00,464.375
2021-05-02 17:00:00,365.1
2021-05-02 16:00:00,542.42857143
2021-05-02 15:00:00,449.625
2021-05-02 14:00:00,684.6
2021-05-02 13:00:00,681.6
2021-05-02 12:00:00,721.0
2021-05-02 11:00:00,528.11111111
2021-05-02 10:00:00,240.30769231
2021-05-02 09:00:00,372.375
2021-05-02 08:00:00,328.18181818
2021-05-02 07:00:00,465.25
2021-05-02 06:00:00,719.6
2021-05-02 05:00:00,434.3
2021-05-02 04:00:00,576.85714286
2021-05-02 03:00:00,735.0
2021-05-02 02:00:00,373.125
2021-05-02 01:00:00,410.0
2021-05-02 00:00:00,717.2
2021-05-01 23:00:00,517.42857143
2021-05-01 22:00:00,379.22222222
2021-05-01 21:00:00,1003.25
2021-05-01 20:00:00,466.125
2021-05-01 19:00:00,513.83333333
2021-05-01 18:00:00,726.6
2021-05-01 17:00:00,589.16666667
2021-05-01 16:00:00,564.71428571
2021-05-01 15:00:00,517.0
2021-05-01 14:00:00,1108.33333333
2021-05-01 13:00:00,795.8
2021-05-01 12:00:00,702.6
2021-05-01 11:00:00,971.75
2021-05-01 10:00:00,436.375
2021-05-01 09:00:00,774.5
2021-05-01 08:00:00,547.42857143
2021-05-01 07:00:00,891.4
2021-05-01 06:00:00,1372.5
2021-05-01 05:00:00,658.28571429
2021-05-01 04:00:00,384.0
2021-05-01 03:00:00,690.28571429
2021-05-01 02:00:00,448.16666667
2021-05-01 01:00:00,508.16666667
2021-05-01 00:00:00,1109.0
2021-04-30 23:00:00,461.16666667
2021-04-30 22:00:00,709.5
2021-04-30 21:00:00,757.8
2021-04-30 20:00:00,1582.66666667
2021-04-30 19:00:00,847.5
2021-04-30 18:00:00,324.33333333
2021-04-30 17:00:00,509.125
2021-04-30 16:00:00,476.0
2021-04-30 15:00:00,1930.5
2021-04-30 14:00:00,455.125
2021-04-30 13:00:00,455.25
2021-04-30 12:00:00,423.625
2021-04-30 11:00:00,551.0
2021-04-30 10:00:00,505.71428571
2021-04-30 09:00:00,413.44444444
2021-04-30 08:00:00,554.33333333
2021-04-30 07:00:00,1420.0
2021-04-30 06:00:00,
2021-04-30 05:00:00,335.81818182
2021-04-30 04:00:00,901.25
2021-04-30 03:00:00,642.66666667
2021-04-30 02:00:00,1173.0
2021-04-30 01:00:00,511.25
2021-04-30 00:00:00,309.44444444
2021-04-29 23:00:00,894.5
2021-04-29 22:00:00,921.25
2021-04-29 21:00:00,490.125
2021-04-29 20:00:00,474.28571429
2021-04-29 19:00:00,397.55555556
2021-04-29 18:00:00,720.6
2021-04-29 17:00:00,511.0
2021-04-29 16:00:00,5049.0
2021-04-29 15:00:00,2028.0
2021-04-29 14:00:00,389.66666667
2021-04-29 13:00:00,595.85714286
2021-04-29 12:00:00,780.75
2021-04-29 11:00:00,1800.0
2021-04-29 10:00:00,679.83333333
2021-04-29 09:00:00,514.16666667
2021-04-29 08:00:00,732.4
2021-04-29 07:00:00,744.83333333
2021-04-29 06:00:00,871.33333333
2021-04-29 05:00:00,860.8
2021-04-29 04:00:00,1208.25
2021-04-29 03:00:00,1462.5
2021-04-29 02:00:00,390.2
2021-04-29 01:00:00,632.25
2021-04-29 00:00:00,561.14285714
2021-04-28 23:00:00,2098.0
2021-04-28 22:00:00,
2021-04-28 21:00:00,617.83333333
2021-04-28 20:00:00,1241.0
2021-04-28 19:00:00,629.66666667
2021-04-28 18:00:00,632.5
2021-04-28 17:00:00,774.4
2021-04-28 16:00:00,541.42857143
2021-04-28 15:00:00,565.44444444
2021-04-28 14:00:00,877.5
2021-04-28 13:00:00,381.0
2021-04-28 12:00:00,368.625
2021-04-28 11:00:00,655.57142857
2021-04-28 10:00:00,622.6
2021-04-28 09:00:00,686.33333333
2021-04-28 08:00:00,828.0
2021-04-28 07:00:00,570.4
2021-04-28 06:00:00,315.33333333
2021-04-28 05:00:00,429.11111111
2021-04-28 04:00:00,428.14285714
2021-04-28 03:00:00,442.90909091
2021-04-28 02:00:00,1785.0
2021-04-28 01:00:00,1130.0
2021-04-28 00:00:00,688.28571429
2021-04-27 23:00:00,571.5
2021-04-27 22:00:00,1139.66666667
2021-04-27 21:00:00,740.5
2021-04-27 20:00:00,760.0
2021-04-27 19:00:00,758.33333333
2021-04-27 18:00:00,834.66666667
2021-04-27 17:00:00,564.5
2021-04-27 16:00:00,498.71428571
2021-04-27 15:00:00,650.25
2021-04-27 14:00:00,486.25
2021-04-27 13:00:00,463.11111111
2021-04-27 12:00:00,665.0
2021-04-27 11:00:00,1388.0
2021-04-27 10:00:00,559.0
2021-04-27 09:00:00,834.25
2021-04-27 08:00:00,686.8
2021-04-27 07:00:00,594.33333333
2021-04-27 06:00:00,377.44444444
2021-04-27 05:00:00,601.16666667
2021-04-27 04:00:00,341.63636364
2021-04-27 03:00:00,809.25
2021-04-27 02:00:00,375.92307692
2021-04-27 01:00:00,1456.66666667
2021-04-27 00:00:00,532.5
2021-04-26 23:00:00,570.0
2021-04-26 22:00:00,973.0
2021-04-26 21:00:00,720.5
2021-04-26 20:00:00,529.0
2021-04-26 19:00:00,812.0
2021-04-26 18:00:00,4254.0
2021-04-26 17:00:00,581.75
2021-04-26 16:00:00,940.0
2021-04-26 15:00:00,1716.0
2021-04-26 14:00:00,732.0
2021-04-26 13:00:00,443.28571429
2021-04-26 12:00:00,2042.0
2021-04-26 11:00:00,847.5
2021-04-26 10:00:00,552.0
2021-04-26 09:00:00,574.16666667
2021-04-26 08:00:00,442.25
2021-04-26 07:00:00,1480.5
2021-04-26 06:00:00,1266.0
2021-04-26 05:00:00,1480.75
2021-04-26 04:00:00,1149.0
2021-04-26 03:00:00,549.6
2021-04-26 02:00:00,546.83333333
2021-04-26 01:00:00,409.88888889
2021-04-26 00:00:00,896.0
2021-04-25 23:00:00,641.0
2021-04-25 22:00:00,305.72727273
2021-04-25 21:00:00,453.0
2021-04-25 20:00:00,512.0
2021-04-25 19:00:00,534.85714286
2021-04-25 18:00:00,933.0
2021-04-25 17:00:00,1262.0
2021-04-25 16:00:00,1052.75
2021-04-25 15:00:00,255.6
2021-04-25 14:00:00,638.16666667
2021-04-25 13:00:00,763.75
2021-04-25 12:00:00,656.66666667
2021-04-25 11:00:00,444.375
2021-04-25 10:00:00,606.85714286
2021-04-25 09:00:00,352.5
2021-04-25 08:00:00,794.2
2021-04-25 07:00:00,621.6
2021-04-25 06:00:00,839.83333333
2021-04-25 05:00:00,554.5
2021-04-25 04:00:00,947.0
2021-04-25 03:00:00,1289.5
2021-04-25 02:00:00,428.7
2021-04-25 01:00:00,982.83333333
2021-04-25 00:00:00,537.0
2021-04-24 23:00:00,232.2
2021-04-24 22:00:00,417.22222222
2021-04-24 21:00:00,755.83333333
2021-04-24 20:00:00,566.0
2021-04-24 19:00:00,556.0
2021-04-24 18:00:00,1009.25
2021-04-24 17:00:00,579.0
2021-04-24 16:00:00,571.14285714
2021-04-24 15:00:00,565.4
2021-04-24 14:00:00,731.85714286
2021-04-24 13:00:00,1111.0
2021-04-24 12:00:00,480.11111111
2021-04-24 11:00:00,1028.66666667
2021-04-24 10:00:00,466.85714286
2021-04-24 09:00:00,595.33333333
2021-04-24 08:00:00,743.8
2021-04-24 07:00:00,691.14285714
2021-04-24 06:00:00,799.0
2021-04-24 05:00:00,696.8
2021-04-24 04:00:00,730.0
2021-04-24 03:00:00,652.5
2021-04-24 02:00:00,702.2
2021-04-24 01:00:00,646.875
2021-04-24 00:00:00,430.0
2021-04-23 23:00:00,640.16666667
2021-04-23 22:00:00,630.66666667
2021-04-23 21:00:00,596.625
2021-04-23 20:00:00,841.0
2021-04-23 19:00:00,396.375
2021-04-23 18:00:00,716.8
2021-04-23 17:00:00,585.0
2021-04-23 16:00:00,823.66666667
2021-04-23 15:00:00,341.42857143
2021-04-23 14:00:00,383.4
2021-04-23 13:00:00,599.0
2021-04-23 12:00:00,509.75
2021-04-23 11:00:00,673.66666667
2021-04-23 10:00:00,486.2
2021-04-23 09:00:00,702.0
2021-04-23 08:00:00,967.0
2021-04-23 07:00:00,1327.66666667
2021-04-23 06:00:00,764.75
2021-04-23 05:00:00,754.4
2021-04-23 04:00:00,700.71428571
2021-04-23 03:00:00,700.0
2021-04-23 02:00:00,1499.0
2021-04-23 01:00:00,1470.33333333
2021-04-23 00:00:00,476.625
2021-04-22 23:00:00,861.33333333
2021-04-22 22:00:00,753.33333333
2021-04-22 21:00:00,443.0
2021-04-22 20:00:00,588.33333333
2021-04-22 19:00:00,315.07142857
2021-04-22 18:00:00,534.66666667
2021-04-22 17:00:00,830.0
2021-04-22 16:00:00,669.66666667
2021-04-22 15:00:00,367.75
2021-04-22 14:00:00,511.57142857
2021-04-22 13:00:00,370.5
2021-04-22 12:00:00,535.71428571
2021-04-22 11:00:00,526.88888889
2021-04-22 10:00:00,419.5
2021-04-22 09:00:00,958.75
2021-04-22 08:00:00,945.75
2021-04-22 07:00:00,1008.0
2021-04-22 06:00:00,438.83333333
2021-04-22 05:00:00,1039.0
2021-04-22 04:00:00,374.875
2021-04-22 03:00:00,1257.0
2021-04-22 02:00:00,1154.16666667
2021-04-22 01:00:00,
2021-04-22 00:00:00,669.66666667
2021-04-21 23:00:00,1728.5
2021-04-21 22:00:00,577.85714286
2021-04-21 21:00:00,583.66666667
2021-04-21 20:00:00,1114.16666667
2021-04-21 19:00:00,
2021-04-21 18:00:00,1907.5
